# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,70116.2182908359,30961.1552875754,32882.3615245107,33534.1512846234,70116.2182908359,70116.2182908359,91297.1780581214,70116.2182908359,29842.2322664493
2,5402.62575623789,4086.50328981929,5080.24201474153,5026.52683238879,5709,6681.350778,5705.25329500684,6974.721401,6032.16037100349
4,4648.43114754058,3649.61542540594,4605.94941102942,4868.8489701476,4703.066,5518.463301,5519.89245365384,5866.671424,5582.01331198102
6,4313.30308078316,3480.67629561463,4271.97137011497,4687.73081206868,4302.793,5261.576057,5402.18548611835,5517.321059,5343.5986490154
8,4083.99774116038,3430.65431244561,4036.31390122426,4551.37279538866,4073.823,5074.224049,5273.2873667961,5356.879969,5183.6597837218
10,3787.40803061475,3411.18655530225,3733.76822765926,4496.72633239322,3901.279,4995.845928,5180.09460143708,5238.102726,5095.59476935624
12,3510.29145091969,3401.43454238486,3576.04751545572,4467.82791206003,3751.018,4898.487605,5066.73347511747,5159.405819,4962.88004559956
14,3303.47393820329,3396.94898248969,3423.6604945055,4436.18666752272,3615.894,4759.723495,5009.79460426251,5122.491155,4774.28712811947
16,3128.65916421883,3395.27503679006,3327.711381398,4387.91936167755,3447.527,4700.638786,4925.63996535609,5030.584622,4686.08504959296
18,3027.57096111605,3394.57733209607,3209.95359688661,4361.69219755502,3295.539,4642.386682,4898.0936614782,4995.424976,4616.0059794191
20,2966.66862992844,3394.15142154542,3136.74250362426,4300.98061115026,3203.302,4600.772589,4865.50212767867,4957.882868,4532.72276637771
22,2924.53601413702,3393.26622207708,3075.78290046803,4277.87837089617,3106.308,4560.969013,4818.3138727118,4924.455154,4440.84688121332
24,2909.73416465851,3392.71259080584,3055.42222879117,4238.60669795435,3047.691,4542.193448,4774.61229217603,4841.362806,4381.36726916319
26,2899.16703558296,3392.49762016626,3038.35709226528,4235.13086124855,3010.055,4530.657955,4706.86434525677,4792.812093,4324.14918148802
28,2892.291193263,3392.11059221445,3030.62078328735,4213.59472780298,2986.992,4509.057492,4685.94494971408,4764.489268,4198.50984673853
30,2887.62943730563,3392.00261414207,3000.28486205383,4194.25357358241,2968.567,4506.594525,4660.02391381622,4727.167551,4145.95332117105
32,2883.00686504163,3391.66985078541,2991.57006858665,4185.34198579662,2952.314,4446.576837,4620.06424279354,4711.756688,4086.69092245467
34,2880.15648686215,3391.59581570189,2987.71532315158,4165.06448013577,2944.553,4428.781565,4605.3750008373,4693.1342,4045.54099171597
36,2878.55792007539,3391.52330494426,2985.78109563783,4162.46541330417,2935.878,4417.509468,4602.02563540529,4677.449805,3978.34559817182
38,2877.32867239061,3391.376347148,2984.47206199694,4135.09986694245,2931.949,4404.45011,4596.10842358792,4675.974892,3905.73369058994
40,2875.91059833996,3391.31616299094,2983.6812220639,4125.10825336915,2928.036,4396.123003,4596.10842358792,4656.416862,3827.74729028449
42,2874.59361332903,3391.26319549123,2983.04276131526,4122.70174842745,2925.722,4390.179694,4594.14110693695,4647.265409,3733.12974757297
44,2873.23885482222,3391.21518287271,2982.67489143971,4088.10483330861,2923.574,4358.359513,4574.6176360418,4629.320263,3691.46830916773
46,2872.40300425029,3391.13410681505,2982.46552179477,4076.36459350592,2921.75,4345.125724,4559.30245345043,4601.240433,3656.85261177231
48,2871.66484143965,3391.10756694153,2982.28565204191,4055.30204131742,2920.48,4337.939395,4543.69950197134,4579.75518,3620.08073587115
50,2871.01733436771,3390.98167636778,2982.17909445638,4054.0863593249,2919.235,4301.58828,4543.69950197134,4574.855671,3598.60680306828
52,2870.41935562442,3390.88602841963,2982.10579593971,4042.27559815376,2918.42,4295.730446,4536.93239557411,4532.496711,3540.79989591662
54,2869.76654651785,3390.83024370436,2982.04526894116,4035.48829784499,2917.748,4289.11111,4536.93239557411,4506.288287,3494.07514882225
56,2869.22397760543,3390.7373104315,2981.99114089981,4003.58104264194,2917.161,4270.790621,4536.08355315224,4488.619192,3468.37951860965
58,2868.5970242507,3390.71636637017,2981.95181830514,3991.40593537819,2916.54,4269.655501,4509.84191752485,4475.205436,3439.18204224946
60,2868.0961210384,3390.67258111203,2981.91901832816,3991.40593537819,2916.097,4269.655501,4493.03237346035,4475.205436,3376.18292951368
62,2867.73525786967,3390.53026391178,2981.88960472742,3988.40126142485,2915.835,4256.908942,4488.54230855718,4468.174712,3339.07809848503
64,2867.42992645764,3390.48411575295,2981.86736542006,3988.13465749922,2915.534,4250.73177,4488.54230855718,4445.881778,3301.62060913589
66,2867.26921286418,3390.44580648342,2981.85102417136,3981.36702949955,2915.282,4238.608806,4485.98091400484,4429.976538,3268.41183431959
68,2866.94895601616,3389.94017217047,2981.83855720137,3968.88981736324,2915.111,4238.608806,4462.29600893109,4415.068877,3237.60701903415
70,2866.71218336315,3389.75809082666,2981.82825560009,3968.88981736324,2914.904,4234.958078,4445.73794215263,4404.55851,3195.71484008349
72,2866.55085555853,3389.66505631456,2981.8170120498,3968.88981736324,2914.755,4226.421996,4424.50952455089,4403.845937,3183.40443711494
74,2866.2032340979,3389.62029286041,2981.80783833251,3968.88981736324,2914.641,4226.421996,4416.95229322001,4385.262195,3167.01737549106
76,2866.04144213024,3388.37055925455,2981.80045756736,3968.88981736324,2914.523,4209.976807,4404.33490940686,4376.88449,3151.79904860093
78,2865.86706948615,3380.7016010571,2981.79320900802,3962.97785321586,2914.429,4189.327325,4389.74384742716,4376.88449,3131.7446847496
80,2865.73174403047,3377.86306080403,2981.78746459686,3951.74703674648,2914.344,4186.707703,4339.5933391928,4376.88449,3121.94030600293
82,2865.58696904967,3376.73920988419,2981.78289929983,3951.74703674648,2914.268,4162.50267,4338.26025594162,4354.479585,3109.99397369647
