# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,14624467.5664232,11350983.4361358,12234574.5189607,11698812.9477864,14624467.5664232,14624467.5664232,13207832.3172648,14624467.5664232,11298190.3179566
2,447939.629583677,132321.165786315,21801.37334738,381723.234747581,596139.6,4046411.71245,318506.612346952,1360757.629552,1504419.6202253
4,42160.8101638646,33650.0736197129,3422.79112935184,76324.7892130129,29625.01,2144028.885079,76997.489460083,321365.692092,592510.422780591
6,6510.35674912685,11930.160898747,1806.73353823019,20233.2857589987,4328.142,1452797.668049,30552.6994826013,78644.480105,278551.407718218
8,2603.93741311115,5961.76206126869,1607.34690698183,6632.68450649992,1947.74,805414.372388,9829.17307242852,25743.01584,147371.439598997
10,1838.65321916768,3592.69257683475,1566.85325109711,2833.64278766827,1643.492,537569.710588,5308.08955018044,8282.239668,75942.904371603
12,1633.9231693733,2541.27011012902,1552.33606715251,2027.10234720855,1575.507,331685.726958,3067.24817644772,4382.421171,37408.6501638784
14,1581.14039409528,2061.98547783934,1546.77504498182,1719.29630671511,1556.445,244462.25302,2176.0310621417,2630.155038,23947.9096929522
16,1558.62288541933,1847.6328005854,1543.23030093346,1609.72447107719,1549.264,190710.247735,1835.20926034396,1924.460973,11926.0126023101
18,1549.36291754261,1718.59895744134,1541.65617477654,1571.19631978106,1544.702,150669.41607,1663.15912616072,1665.858503,7319.91645502661
20,1544.97528928059,1662.95503712121,1540.50245236055,1556.61629425011,1542.294,97003.123334,1612.76497053787,1600.927883,4418.91120998635
22,1542.85490775161,1627.04484502074,1539.48672731602,1548.72901855709,1541.181,68850.170917,1581.31926134618,1574.403127,3564.52281487669
24,1541.6344833891,1607.42523188431,1539.0027585454,1545.05706787892,1539.752,50905.716117,1566.3618550721,1559.440784,2788.17327737706
26,1540.5689479412,1595.59135164625,1538.46825900242,1542.49755926757,1538.589,37966.947736,1557.96049381821,1551.984487,2390.59872050506
28,1539.67504311889,1587.28581725454,1537.99141846316,1541.06311767939,1537.776,29338.78592,1553.98333019356,1546.948409,2031.80242910095
30,1539.0613337291,1582.34424156247,1537.41027227071,1540.21348620833,1536.697,23367.779869,1549.30118597287,1543.322177,1925.5917324717
32,1538.34170881002,1580.05408482847,1537.28341045407,1539.59055120415,1535.796,19241.877457,1546.72040440022,1541.685726,1790.71184210123
34,1537.78436589363,1578.46516401352,1536.56579116486,1538.68677865114,1534.569,13857.269541,1544.68727310981,1540.280719,1696.52988604663
