# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
74,1621.26813983452,1621.89359546824,1622.37271059033,1622.67411025581,1620.375,1622.744521,1622.65951040103,1622.707794,1622.59126659261
76,1621.22987696295,1621.89075726687,1622.3696173319,1622.66864114535,1620.299,1622.742468,1622.65951040103,1622.70349,1622.58430264482
78,1621.20470207539,1621.8874063876,1622.36558041248,1622.66343835582,1620.23,1622.716206,1622.64995184873,1622.701718,1622.57784426739
80,1621.18204100648,1621.88363815786,1622.36558041248,1622.66343835582,1620.172,1622.716206,1622.62762387903,1622.701718,1622.56115028024
82,1621.1607458294,1621.8804441429,1622.36558041248,1622.66343835582,1620.098,1622.716206,1622.62762387903,1622.701117,1622.55148914853
84,1621.13702683105,1621.87848301819,1622.36558041248,1622.66270751045,1620.043,1622.708219,1622.62280532967,1622.695255,1622.54903868975
86,1621.11897480913,1621.87651851385,1622.35843226111,1622.64286882177,1619.986,1622.708219,1622.62280532967,1622.695255,1622.52988189042
88,1621.10000456399,1621.87500054028,1622.34928399582,1622.64286882177,1619.885,1622.694873,1622.62166777561,1622.693607,1622.51475015492
90,1621.08521226984,1621.87363051387,1622.33960709237,1622.63049283713,1619.821,1622.694873,1622.62166777561,1622.680991,1622.50398764245
92,1621.06597046844,1621.8708104223,1622.31282416735,1622.63049283713,1619.748,1622.694873,1622.61723857477,1622.678995,1622.49450693062
94,1621.05369767136,1621.86889210995,1622.30237711351,1622.63049283713,1619.685,1622.694873,1622.61723857477,1622.668337,1622.48897256158
96,1621.04214580754,1621.86772488633,1622.29295904633,1622.6285709309,1619.628,1622.685062,1622.61723857477,1622.668337,1622.47966841758
98,1621.02735197937,1621.86490020865,1622.27886744026,1622.6285709309,1619.575,1622.683174,1622.61723857477,1622.659891,1622.47378155321
100,1621.01380794056,1621.86132162608,1622.25537563972,1622.62079904153,1619.534,1622.680383,1622.61723857477,1622.639251,1622.4694171808
