# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,678.602142057904,678.115573321782,677.487565246785,678.05470219531,678.602142057904,678.602142057904,679.416987455923,678.602142057904,678.401621160661
2,668.094355274654,663.18885952048,663.539625093253,670.911536125072,669.6372,673.868262,658.374558298449,674.345508,672.643518047888
4,654.750691130709,658.435852797551,653.850728988061,669.382130479715,662.4593,672.419631,649.756126433497,671.226691,671.49973760827
6,643.68661370417,655.768512320411,645.66970387913,666.721655908018,654.6621,671.291309,643.151414557214,669.491978,669.555049781865
8,634.381663027992,653.771861399273,639.093601247044,663.519018235071,648.6487,670.173769,638.638940675754,667.120784,668.665883897198
10,628.774192541416,652.681088402363,634.387877626872,660.451082603098,643.2285,668.978073,635.778415295748,664.792802,667.297053453704
12,625.088944262784,651.919926346707,631.143418269965,656.394598700023,639.3366,668.483125,633.709325007047,662.436503,666.200686721176
14,621.964065552303,651.566274677147,628.703674532674,653.139010860898,635.7477,667.974968,631.695628074785,659.965674,664.930156290113
16,619.506473826846,651.358021093992,626.631745920481,649.497811455119,632.5194,666.989326,630.098317668867,656.794003,663.0700353687
18,617.370811390174,651.228038537767,624.833682282929,645.501691653181,629.978,666.198093,628.400334938689,653.320942,661.374688513097
20,615.290602718166,651.177692669481,623.476065717115,641.418753261487,628.4981,665.559324,626.781568857085,649.994328,659.530966394422
22,613.715070329022,651.129467264843,622.414433736356,638.298316427019,626.9289,664.614356,625.323941279975,647.046746,657.475058737109
24,612.353600381312,651.110583637737,621.485025409428,634.965509760436,625.7433,663.946229,623.609686818943,643.947664,655.156779214396
26,611.191200227916,651.0977775396,620.687598855529,632.080070519805,624.5154,663.009672,622.435482065071,640.712694,653.205015706539
28,610.217852231983,651.088471353761,620.116316043255,629.735481274505,623.5751,661.528985,620.879616661211,637.520573,650.806423338899
30,609.413281403761,651.084525907454,619.658722462804,627.098866649013,622.7532,660.614655,619.929833706088,634.69354,649.016833903115
32,608.548516046695,651.081693536536,619.197219609531,624.705980319459,622.0533,658.993802,618.839759797177,632.132916,646.990958628973
34,607.784882919983,651.08108409138,618.887844695762,622.892869109289,621.4747,658.093843,617.950368866573,629.699685,645.305213833194
36,607.286539478095,651.080787143041,618.567305703131,621.177472299641,620.8788,656.622739,617.073512068751,628.063041,643.761512925767
38,606.80970744564,651.080335021252,618.319594539385,619.450168851661,620.4641,655.26819,616.174423722196,625.507803,642.281363940447
40,606.371889599888,651.068611596796,618.127728535519,618.094729524844,620.0182,653.717701,615.442647322299,623.854425,640.399265841218
42,605.976317343481,651.06070504974,617.952457213599,616.637182892296,619.6877,652.471363,614.701383847907,622.103782,638.473414838471
