# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,3779978315.44453,3443526435.76818,3529517340.169,3513906769.30999,3779978315.44453,3779978315.44453,3484292671.95072,3779978315.44453,3456731055.82963
2,369651722.922171,132314012.084229,148571107.669898,571556180.327641,897152400,2086032236.07169,52041435.0914268,602810084.514648,1188882052.38564
4,33746136.2965042,25363442.5948847,36002332.5098736,205718772.281725,145315900,1177582210.69485,7162440.98458344,204742249.440762,643470783.43552
6,3445000.32423429,5790435.55651372,8313942.78202129,64058464.4218504,36836700,570387573.931558,1159946.16178255,83294000.786576,362094576.219584
8,447767.581385477,1410658.09712961,2095256.96928464,23024757.278266,8420121,331530100.263959,219738.75327814,30079606.814583,233374559.353455
10,70421.1508615537,439614.020278055,683603.728321513,7868804.33822632,2831855,141744256.417873,68974.1973596331,12414829.655998,150058197.408874
12,19955.2348160145,161913.941422624,223332.158584417,2898132.40137605,1066816,72395432.149937,27557.5736033055,5097552.484992,86524885.1619313
14,6172.24201258921,74046.6600515772,84726.5230211201,1259255.14235844,415172.5,35379319.374023,14769.9253505805,1653768.476209,50871106.3973232
16,2878.83846137588,38749.8721117068,32629.7981844426,463007.425762009,187846.2,18263492.943739,8846.91772625806,648158.551994,30539239.1635165
18,1626.61513228604,20907.405544041,18929.4621345812,188414.218823312,99868.49,8400877.108392,5817.7180028909,244417.990575,17624947.5580416
20,869.227937746141,13648.8656698479,11464.962313039,92942.5469234888,62506.28,4117077.049853,3910.59054609187,121620.702365,11504540.0446479
22,556.490552258415,9096.62774875799,6906.5869185565,44548.272363781,42914.66,1945360.500717,2930.64080581728,53157.932979,6724343.3945734
24,379.911777569876,5974.4470208441,4748.66509880316,23270.3874272302,29736.22,1034729.100834,2157.44523221936,27049.886039,3865793.40797865
26,250.159053444549,4179.49029847991,3272.47876476433,11762.1715009596,20959.27,506328.91502,1797.55364076376,18056.645454,2568097.22516237
28,166.681114055203,3223.4623002655,2330.86087649016,6525.77811181897,14908.99,264140.44878,1477.88986282247,9880.707985,1567406.32037546
30,117.759709127751,2583.52445678268,1775.60447552021,3986.72029659477,11566.51,151378.865408,1219.16422092438,5896.106536,979993.770816896
32,85.494323456598,2178.70252099821,1366.03289384598,2696.69661537631,8957.932,94269.947519,1011.10851260228,4062.703294,557981.737979526
34,70.8212284619922,1842.93967400935,1141.5702874974,1794.27294412958,7026.092,60341.067994,799.880860968921,3030.963259,353692.486335816
36,60.6824989941847,1567.31254586642,945.668290636956,1262.84297070616,5057.258,39706.511179,695.443086825175,2369.247325,250351.760492515
38,55.9221108371164,1396.03631827621,799.897262948787,957.467987044169,3952.017,28565.592748,622.752777690734,1876.056575,179109.358154408
40,53.8147384707201,1286.88830841883,692.370572450087,762.414899440814,2936.843,20873.16472,545.692720008336,1472.509458,125387.293897319
42,52.6305182684259,1186.58188640986,608.382350311967,603.550991520035,2373.148,16875.995797,442.836995053092,1185.963444,81415.7968418992
44,51.1614816507921,1111.44269512995,550.318233905693,509.568150880242,1978.823,13616.80487,365.614476057697,996.328671,62884.42782259
46,49.8013611775459,1038.57127404923,506.067581861251,421.075105661526,1624.469,11203.876821,304.906717239044,879.606591,43699.7749470337
48,48.9930804988544,958.634945758105,471.049298147709,357.133108022518,1309.293,8778.487331,250.926939556144,776.492329,31744.4400837811
50,48.4988020340681,874.382174437264,445.078324949062,314.356838402109,1103.016,7574.601809,217.967921446671,682.283246,23624.2150311992
52,48.3469623256131,827.26294563337,422.151847303079,278.999045753037,920.581,6515.219904,192.007927614153,623.25305,17237.0766856304
54,48.2689014697211,795.207763764639,403.358962732608,251.554123173147,781.6148,5549.759607,170.322063661848,569.338974,13253.9254810553
56,48.2299456209073,777.431522376353,387.631710789617,229.184504985048,680.8897,4576.943828,157.369149517156,520.539072,10880.3099728469
58,48.1980224873978,745.365706288406,374.087673083296,211.582135868958,587.2836,4007.890307,135.004638693184,477.816406,7915.46115090572
60,48.1729054847031,720.583503727848,364.0062523115,195.026279560975,518.5955,3473.949391,118.037266775117,441.597317,6666.58098579317
62,48.1473917519993,709.450509781338,353.823084615711,180.410040076347,479.2177,3044.757108,98.0632588053168,394.807468,5484.91769984755
64,48.1256726015121,694.122922746992,345.222051719455,168.055009634019,448.4267,2713.089307,86.9637983834979,357.724351,4104.19366187777
66,48.1056146266545,683.112396556937,337.909604448223,157.243967008233,413.1131,2368.461717,76.4683278409257,328.183262,3333.08375507927
68,48.086898337658,668.622324508253,330.22489818401,147.877551785059,395.0595,2072.327251,70.5200225059957,295.38056,3009.92892439305
70,48.070127080864,656.660155942783,324.47549491124,139.962976294513,376.623,1808.097931,63.3327097426794,274.090046,2622.3174678283
72,48.0538777693131,638.157973261724,319.192680152778,132.203711403271,362.2919,1602.845379,59.7280423457075,253.993204,2118.99931750425
74,48.0392125992465,590.415264680694,314.122760865628,125.412505820588,351.2099,1417.103652,55.7747549692814,231.333122,1808.61171581847
76,48.0280273372683,575.917441537703,309.072923848119,119.879863753729,341.2739,1251.599793,54.1964865054661,209.297331,1549.79682893237
78,48.0160533180426,559.55208960408,304.794321423115,115.080402766141,332.1265,1148.371777,52.6358868797416,194.37311,1258.74275741318
80,48.0062331250211,551.002994460335,300.13605990825,111.335535899559,324.5158,1059.215711,51.3447991296759,177.523269,1064.87944124108
82,47.9977575588919,506.678091699961,295.817370074504,107.765693859006,310.4398,936.071136,49.7535024187771,164.295599,902.985929106425
84,47.9882140807578,494.360154789667,292.274738663177,104.81999100433,302.4825,818.893888,48.9744772487294,149.199415,730.908303926331
86,47.9804668273088,480.766377297661,288.605860438651,102.375144493693,297.586,744.87607,48.1830872108679,136.152749,572.052034811657
88,47.9734238521645,473.414172003608,228.650122173644,100.075676933392,252.2235,669.595231,47.790300172199,125.166786,479.755028731676
90,47.9666330902609,468.373424823118,225.12951996284,98.1998402409678,248.5812,595.612663,47.4510658811182,113.78135,403.00131285637
92,47.9602585623742,459.223866642721,216.813891635373,96.448300379597,234.5883,548.273814,47.081015635084,109.57645,315.508624019535
94,47.9541278964519,453.805304245579,207.556936718676,94.9971561056425,224.4719,498.410114,46.9308384358972,104.509465,243.277945103457
96,47.9476866468938,450.733461421259,203.764798986278,93.6977707201548,216.6247,455.12179,46.8188093493149,99.40595,201.067938661119
98,47.9428145356234,444.811084557377,201.458620387419,92.6146996177172,213.9955,400.520614,46.7277461667949,96.627889,153.770447880218
100,47.9375185146419,438.875149279235,199.869309312982,91.6926412911497,211.5394,354.318365,46.657642733003,93.382887,135.462627057207
