# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,30261.6032124242,29532.9505575143,29629.7415120778,29067.8096879833,30261.6032124242,30261.6032124242,30882.4532914712,30261.6032124242,29328.8002661083
2,8644.72111010718,5341.74594963349,3451.51181520293,9938.6401668557,12847.79,21957.015714,4237.86233386681,10460.729202,15951.467616769
4,3010.63814820518,2610.18642246835,1688.63694381165,5895.20163898761,5568.598,16343.401366,2315.73422025368,5168.311058,11690.2594235451
6,1496.93155074451,1569.19652050472,1006.76023460631,3688.43025293135,2881.371,11467.251127,1566.65813122463,3363.850838,8836.06876686773
8,1008.12720712551,1108.25991304826,729.794816068751,2502.41352681476,1690.762,8353.628423,1124.4389285652,2149.365764,6724.62804474725
10,776.494762316097,890.884139546912,618.489538433626,1682.00669842149,1117.042,5928.890342,859.785429924949,1495.570022,5040.02765917218
12,653.444260334201,781.357180849321,555.909554488455,1246.33777350986,819.9502,4212.366788,705.91178180154,1039.320993,3988.96221742541
14,586.084331832582,728.187167473496,524.940262359158,954.445496224715,670.6104,3229.54495,619.733539659609,825.794682,3055.66397225839
16,551.093048924608,680.580752476737,500.225369366527,777.621898990588,570.3127,2566.175274,566.781395647745,708.436997,2298.10467241077
18,514.327981133134,650.026207467293,481.998321295151,668.941995127828,523.5571,2040.311904,529.933955679037,630.317243,1840.84452470456
20,492.927849274538,630.69535747899,472.558229084109,601.915833458096,492.4628,1772.082715,504.12317675602,557.481971,1519.28631345224
22,480.436954475325,615.223392407546,459.655109872007,556.6811470878,474.5403,1538.717624,476.330637834625,515.476919,1272.03153812369
24,474.505586233825,601.82028461702,454.145448288227,526.941379554667,452.918,1430.75265,466.883666400879,483.302361,1095.83208469397
26,468.735570207656,592.919409773899,446.96669721444,501.787312958652,435.6215,1316.03726,453.660395283207,461.031226,947.74411589287
28,455.671323767022,584.054308351519,439.552267100639,491.000134721713,421.1435,1205.111791,444.329594974553,443.41245,830.901227806809
30,446.542619961772,573.174107241272,431.774283979537,472.553444515773,410.6545,1111.280362,435.858889383001,429.506144,746.994112242324
32,439.850846024047,565.494201583244,425.891795112743,460.058792497695,399.9383,1001.816274,432.993634114637,417.00524,670.744967744226
34,435.028514947251,557.835327074571,420.150005124158,453.942014597146,383.2641,923.875378,425.841758463219,410.078712,625.468832807868
36,431.879239745829,552.387163538323,417.290260042546,445.220145562784,367.3087,864.705905,422.629655050061,404.338517,586.089085940135
38,428.24409188991,548.072681101373,413.246189667887,437.541139207877,353.2874,793.680174,421.250345399803,395.498586,550.112385556449
40,423.861505493408,545.496916366694,408.33068571839,431.074500722712,336.7365,746.806912,417.479149632373,389.141254,521.229299407878
42,419.099523896196,541.755552195915,403.653954756022,423.629466883776,318.8265,698.004766,414.375814653137,385.041817,505.171403667111
44,418.315626905565,536.809033756346,395.150025378752,417.480683704116,300.4833,664.673031,412.357483099873,361.012478,491.170650641255
46,417.415091673958,532.10587248124,384.097911757495,406.33268844441,276.701,633.620663,408.57238969623,327.872637,476.751507514501
48,414.00389625778,526.505254112417,370.096744730721,393.286529309809,253.9662,608.907005,403.700195648158,292.37615,469.46197048506
50,413.200976806149,522.896794272378,357.85713399532,372.60564554801,227.946,585.181598,401.474681664248,250.371278,455.647314298062
52,407.944032882953,518.789408241754,349.857117419114,351.312795014444,203.1245,573.340635,400.375844483279,191.14791,448.473884820388
54,402.646930902849,514.25521204402,339.512173931679,322.218493278293,183.8935,553.813825,399.709098064159,137.921134,439.084999100652
56,394.449039546763,512.180890764761,327.385433538447,298.293636116953,164.1728,542.170877,395.461130161607,86.384127,430.384418090139
58,385.402343581959,509.947760681195,310.620811682697,265.024780196566,149.1239,530.497926,392.595355199852,62.183917,426.810751998615
60,380.884898370084,507.380436860748,293.951215340341,235.112818451809,134.2193,524.188334,389.498191351146,34.19614,421.795347439237
62,375.36588008853,503.372118203671,278.64432279691,205.172066151265,122.4568,516.767121,388.443175063977,16.681418,414.171069550418
64,368.3901557855,500.868150067556,263.479457810789,181.523774591839,111.6917,507.371997,385.96839612263,9.010301,409.65560106407
66,358.461314454227,499.163068875159,251.66526519493,157.90396663543,103.346,503.527532,384.879569135278,4.771854,397.917890268255
68,346.915759667216,496.395749303755,239.40426735975,140.207122796943,96.4095,496.837884,383.298987270446,2.271917,389.126112617862
70,337.108917344203,493.709108749694,229.269871725545,127.725552259707,90.90869,488.578643,382.641301513905,1.026761,377.769433889417
72,328.673175200942,489.947908619707,221.01765072057,117.101702820221,87.08452,481.151148,381.191012234683,0.487786,360.917133099128
74,320.063312694078,487.710682612414,211.044054095222,108.150606359013,84.14432,475.149393,381.016301799676,0.237555,345.261679116237
76,305.027373885436,485.257732490001,202.658500637909,102.403094450261,81.06179,468.719446,379.763706698334,0.129052,325.073608050472
78,289.596777746547,484.041512057946,192.416712938793,98.8001875999,78.85661,462.056178,378.35343014478,0.063845,309.890099604674
80,278.25638682459,482.666640069374,182.330351416963,95.8556659377601,77.4793,461.227996,377.704939908201,0.035159,289.621718000036
82,268.233029826844,481.675589772035,174.827171813856,93.9394977702989,76.25268,460.800681,376.9801471281,0.018552,271.481599458394
84,260.613944316723,480.636049923816,168.314873195473,92.470611024829,75.14721,455.930306,375.669482101117,0.008886,253.125654306203
86,248.533136983593,477.986371100217,163.133029234225,91.5344518906777,74.2788,455.353244,374.775330766959,0.004755,237.334020014877
88,233.056890415991,476.256767037179,158.083101169374,90.8477071029732,73.78271,451.615446,373.102219214473,0.002587,223.553745838576
90,217.799918580693,474.561121376094,154.170495053049,90.4157069936548,73.27407,450.572097,371.567501961715,0.00127,212.2528935278
92,204.326813822743,473.547490887634,150.418860420778,90.0967568200829,72.86488,448.540932,369.199120827813,0.000606,199.624953644305
94,193.774798243252,471.100656332398,145.932518117226,89.8601655860818,72.63869,446.390767,369.067852283013,0.000318,188.014898657074
96,179.125806921564,469.769608225458,142.117070484465,89.6799862430913,72.46805,444.862242,368.179537448364,0.000193,179.998929618702
98,168.135260071902,468.719312470169,138.044081396936,89.5347853439171,72.30924,444.579292,365.783689663792,0.0001,172.866452660932
100,156.716434725366,466.881560967293,133.337133410733,89.443459078421,72.19589,443.903945,364.926936853342,4.6e-05,166.687574263395
