# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,31150.3280804092,29665.8284195725,29037.0338183896,28747.181418558,31150.3280804092,31150.3280804092,30494.3381033421,31150.3280804092,29025.3611147435
2,8331.90310190573,4743.64090869025,3515.91371302286,9485.90433160807,12971.41,20920.835991,3143.5891073131,9616.185455,15797.6840224315
4,2468.29764920055,2173.09396896065,1742.17740747854,5805.79456603224,5678.299,15379.802916,1332.7062346746,5322.446042,11552.3105061069
6,1049.33700409318,1142.25685257206,1002.7020253431,3471.06969959197,2995.797,10378.358225,725.793872243985,3478.676328,8403.29727419867
8,646.815945906977,744.991121163279,714.421493288399,2258.36987705178,1717.901,7110.464335,539.367062558843,2316.411305,5681.86362423948
10,490.730767359253,576.859022486244,577.674262583648,1546.77601326614,1116.091,4879.75489,466.596700299142,1480.149735,4357.26642494247
12,430.011806025077,487.605267556487,495.207634580227,1083.80011967281,828.887,3321.775082,429.770177914244,1070.820582,3371.40622625215
14,392.217014968411,443.827077874139,446.416493240603,828.784043302149,662.8741,2337.079569,414.071539835612,831.440151,2591.15949173897
16,379.018380531275,400.567280185241,416.824201199105,689.460945656165,583.7801,1652.472215,398.636801603747,697.596934,2022.67583549696
18,366.956748021942,361.182410052849,402.532173480981,585.895533685516,530.9101,1236.864458,387.098733930325,603.677218,1657.95736896872
20,349.991553640425,330.790758898426,391.629181274333,516.658402714052,493.9641,927.5446,377.306105275995,544.159593,1349.87485785115
22,331.698838901232,307.928678875139,380.574267167095,466.571658809076,465.2739,769.32391,372.307061565167,495.997261,1127.18756486588
24,278.723016108272,288.195364088376,375.498636939005,434.582978177061,447.1188,650.87771,366.672395247635,470.215225,972.377570065693
26,205.782793054798,273.30533866671,365.297043537301,408.59382960527,431.4259,576.148315,358.273284668783,448.806984,849.883425256467
28,113.30293302722,261.714513299583,359.221747575607,393.666036893701,416.0871,515.741926,352.318020445923,434.840261,750.836179967118
30,50.6546481834614,249.88608803938,355.181278221637,380.188730612782,409.4851,475.401156,346.383410919824,423.30109,684.892320111695
32,21.0831168851467,241.220828617724,347.107816926159,375.354363857512,401.2094,451.903556,327.560147256946,414.18459,629.197415201867
34,7.58421256001377,233.129872896366,340.861876256866,365.731688858639,392.402,427.537375,311.349259801135,402.833921,574.679276611918
36,2.879534912432,225.820544695092,330.513429088261,352.76860550562,380.0842,412.226636,299.07447746461,391.570988,539.176368904146
38,1.09188370986258,217.879027252813,316.217993987876,347.639505717761,361.7376,400.893326,283.88417195309,387.43866,503.348698122304
40,0.375039113897874,212.712742614366,292.61182649509,333.963021654629,346.3613,392.01891,268.319705183073,386.197213,482.987690690974
42,0.127018216466388,208.188389629205,267.027104255544,304.667245760985,325.3053,384.055978,249.39571218376,384.435954,465.743788145578
44,0.0501538010600205,203.406144231037,236.711245597702,260.98616980646,305.9716,379.392013,223.230646521723,381.717821,443.852781062684
46,0.0172176123541768,197.365533974923,211.554598933934,212.45608613502,283.045,372.304352,203.383250290876,379.162281,432.57554439472
48,0.00642004467466197,191.982987151056,183.206714795294,163.056536765292,263.6329,369.522822,183.851625419357,373.496493,418.794801132525
50,0.0023504708676479,187.888869358445,162.425314075599,121.804756583539,241.2178,363.25436,154.917269600214,365.93769,408.166496038432
52,0.000772591956662024,183.43344415578,140.279593085493,89.6990062518599,219.7634,361.027566,130.891622816747,365.094392,396.477274964807
54,0.000264653863905255,180.32176300378,125.518205374277,62.7820237180532,202.4032,357.673954,108.483117801506,363.910914,381.683822038322
56,9.09020881319241e-05,177.029734890195,112.773317968389,45.3672371103745,183.4944,356.282898,82.1952864846896,361.274893,367.802629395886
58,3.11130536153096e-05,173.642789296843,103.026967043101,33.1479845179116,168.356,352.844191,60.7521348080934,361.008851,358.550447504145
60,1.132824627188e-05,171.240189863549,94.2654676161017,23.1287341866655,152.8266,350.832898,42.2852225270216,355.754871,345.158432189021
62,3.96590224103951e-06,168.040697289216,85.6006389723809,16.5534001977683,139.5325,348.711407,30.4020503999622,353.860707,331.874685901299
64,1.42275549238254e-06,164.260594976386,77.1824161977359,12.1399980926528,128.7295,346.365803,21.9919970435532,351.867152,317.093276580304
66,5.34492917007393e-07,161.088719728109,71.8058977479713,9.06497596795796,119.3173,343.460217,17.6074769935832,349.722746,296.356337990635
68,1.83897115727897e-07,158.294160288225,65.521350941805,6.98506556452418,108.4405,340.135932,13.4147067809197,346.205648,276.711003858228
70,6.40394144824086e-08,156.558061716077,60.3756331903538,5.92489840801995,101.6292,338.741333,8.45121498086366,341.19942,254.227118144365
72,2.23119460092865e-08,153.825306090644,56.1256834270484,5.17696826591692,95.86235,334.525518,4.38812878061248,334.099149,238.962165730915
74,7.90657352922608e-09,152.184662903179,52.6551723681519,4.6290252556772,91.54624,332.995602,3.25676679727043,324.624838,223.032520966062
76,2.70307355757874e-09,149.642214094983,50.1262520959866,4.30679639595201,87.36119,327.419659,1.83012603577438,310.459092,209.581198681846
78,9.99769985317774e-10,148.266371003245,47.3186662604073,3.97916978115937,84.83595,322.992834,1.49530776644087,301.026698,196.335674378922
80,3.65352548215014e-10,145.485505878337,44.7963658696701,3.69452678974556,81.91132,316.931325,1.06221239654085,283.072035,183.24071960807
82,1.24011615791157e-10,143.93349238486,41.8229060365065,3.41228517448456,79.45277,312.272535,0.809656574706094,256.811285,169.201060211932
84,4.25264564303992e-11,142.821830991983,38.9646479262059,3.16559943008181,77.80959,304.050838,0.634534840152234,230.997805,157.983548687862
86,1.48968245146837e-11,140.580418784605,36.4913629672902,2.98971287052421,76.28162,288.895957,0.547800430240462,187.077911,148.26781620881
88,5.01110264394811e-12,138.586344863387,33.695553097286,2.83093146254814,75.19059,276.645622,0.449507588198012,155.303324,138.005958969749
90,1.94297911093599e-12,136.790990174071,32.1351671659031,2.63083048105589,74.26824,262.613216,0.277839628766713,126.718087,131.469615333301
92,7.43405337289005e-13,133.860964121149,30.4533125102671,2.31604270395848,73.58877,243.909225,0.145992812345273,84.426098,125.968866722664
94,3.20277138143865e-13,131.777798009305,29.2543079070715,2.03522520832089,73.0496,222.695625,0.110823257383797,55.061519,120.938458233676
96,1.88175401187133e-13,130.316980863162,28.1265216683763,1.8343733813574,72.59847,199.276814,0.0822832727325415,32.76146,115.319122967023
98,1.22864681391851e-13,127.564142331651,26.8653081115812,1.66688470575239,72.15257,180.450559,0.0665528704897432,22.069966,110.308721184187
100,8.81665111288991e-14,124.928274374857,25.923144718838,1.54927334649163,71.89304,155.29334,0.0582941322657831,13.66938,107.146181863924
