# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,21.3877921381831,21.3420693327308,21.363940557596,21.3436212691195,21.3877921381831,21.3877921381831,21.3975255300417,21.3877921381831,21.371665431736
2,20.5876783663226,21.0825094311806,20.8830174951434,21.2329157026723,20.14652,21.269657,21.1793761422697,21.080505,21.2581288526199
4,16.5829806930459,20.9682875791703,19.8340461984222,21.1932082642831,17.57821,21.245369,21.0565067710928,20.973488,21.2419335900526
6,11.1047330678933,20.8117562486626,17.5961034421831,21.1512187094185,14.63489,21.22654,20.9158804473796,20.782501,21.230974281824
8,6.78988638934975,20.6324759061419,14.8461662059932,20.9822808291798,11.86044,21.210635,20.7573478592229,20.423635,21.2222548231984
10,4.13378867994391,20.5108565932892,12.2260419718507,20.7792745256539,9.50393,21.208638,20.6321490758995,19.890679,21.2123546193037
12,2.59027656041383,20.3257845227446,9.7677356095709,20.261988336796,7.824518,21.17827,20.4983987440772,18.653459,21.195584274089
14,1.26848306784133,20.1605529051351,8.01033127653415,19.5375512659855,6.472778,21.169894,20.3368970014402,17.442565,21.1922500488995
16,0.475111126289738,19.9822776094265,6.66083294581433,18.5184552580051,5.485607,21.158411,20.1696388356653,15.623,21.1620820903031
18,0.158506497736002,19.741130382683,5.54159365273866,17.2612155290946,4.787085,21.141194,19.8938485428796,13.953373,21.1166093707356
20,0.0501660207577596,19.6056202186984,4.8332902691329,15.8541876480416,4.258014,21.106445,19.6240705719781,12.325072,21.0648394804348
22,0.019218782804731,19.4652317495321,4.21584381232993,14.383845031855,3.875801,21.092136,19.3598286068365,10.535342,20.9684081005751
24,0.00723933514705082,19.3569606698331,3.78030906799154,12.9491081125677,3.569314,21.05242,19.0137707822549,8.962396,20.8773534627679
26,0.00273461732544965,19.2624113237831,3.40671258337728,11.6444544292017,3.316084,21.035424,18.6185000992129,7.326198,20.7300016896368
28,0.00111063260896354,19.209635908348,3.1135163489224,10.3367435192826,3.133393,21.009016,18.1909232129816,6.28978,20.5120309472525
30,0.000456100465998362,19.1656025799286,2.8676920910528,9.15917055508739,2.971929,20.987077,17.8295147398989,5.456984,20.3090765165136
32,0.000186400750517709,19.130453081122,2.64111704887658,8.1427229400755,2.849068,20.970702,17.3589266434781,4.592116,19.9781847499546
34,7.17748178412266e-05,19.1122383249694,2.45739873240548,7.31086125423844,2.755094,20.905348,16.9799368133723,3.942748,19.6962143953671
36,2.75537105759375e-05,19.087703464281,2.28369403721756,6.48286806278301,2.684393,20.87447,16.4989730728882,3.295114,19.2507641054968
38,1.07017085476594e-05,19.0639411228008,2.15895509245104,5.80788175662695,2.629505,20.799277,16.1591314771523,2.791242,18.9232543249982
40,4.22301491989074e-06,19.044792621927,2.07535954668655,5.19108907257869,2.586299,20.713355,15.6345435777074,2.415581,18.6372231575194
42,1.70548306816324e-06,19.027652225416,1.99737611998577,4.68589204492452,2.549176,20.598816,15.1408496932942,1.964933,18.2671779208706
