# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,31192.8078418371,29472.4347003247,29055.1275645513,28961.102764214,31192.8078418371,31192.8078418371,31347.7157514807,31192.8078418371,29277.2258311928
2,11063.6322488108,6779.8507933308,3367.42764043248,9934.58358724663,24044.2,23021.977299,15318.2323087808,19631.915006,19257.1754968088
4,5339.47158323053,3884.80844157724,1656.98085986724,6239.47706707584,20283.83,18956.812914,12431.7824010401,14971.673058,14760.0289057202
6,3213.97968483342,2403.91079797851,1000.79901379964,4006.69290900074,16190.67,15520.018241,10554.2523603067,11430.473877,12366.9449742311
8,2029.01675730848,1595.55229089208,716.192599666945,2771.41727869033,11536.8,13395.870379,9192.06505141934,8835.140588,9929.18089030893
10,1409.20043462698,1174.86189255405,609.248997011997,2007.49633376502,8150.172,11622.293398,7956.45852470294,6984.410841,8139.16500418533
12,1036.27038287847,966.99170018809,559.144658295484,1455.126501527,5736.445,9837.652384,6723.14100546102,6082.795209,6778.49904268606
14,850.242755541821,872.050888356863,522.238504990521,1124.24828080378,3952.199,8108.233266,5967.18770767232,4845.006292,5592.96433163226
16,723.336244862753,797.796385247517,494.801934003067,913.087752206059,2776.813,7276.135368,5114.91322019962,3948.139205,4234.66248706623
18,649.006424245315,753.513217045155,480.416347244024,791.680703746792,2073.781,6314.978119,4507.60876771173,3449.979767,3698.32186991567
20,591.141046005015,725.285578527212,469.062906532455,693.86339475165,1663.21,5390.252991,3837.81024743081,2939.140053,3092.12713316712
22,564.654324335984,706.221827715264,463.621777880824,628.627759562615,1330.598,4586.240196,3468.73533621357,2505.405855,2501.74410716651
24,542.401345122063,693.928288959903,457.954426671499,594.020478413097,1091.127,3886.92446,3022.64749430604,2186.359129,2170.17325444461
26,533.009519732134,682.688091876982,449.676909356062,557.272610653639,944.3078,3351.55171,2713.8321048514,1911.553235,1895.85822784623
28,518.702772011391,673.000049964053,444.544776963885,533.158174406714,811.1043,2840.788795,2410.81776204019,1698.949807,1593.43480832569
30,499.992809039274,665.371327141788,440.078413290416,519.273700104208,730.9558,2418.795958,2085.73407044585,1546.729707,1420.2680756217
32,492.69461938532,656.9078539806,434.525658891637,502.736903072679,675.53,2109.029812,1896.84878113632,1366.914015,1196.78639059265
34,484.969285331213,651.571405631082,428.3669397024,496.856599815527,622.3307,1874.008468,1672.95905354847,1239.009368,1079.27637076663
36,475.152261057274,644.226259218139,424.221733073408,485.94882002019,594.8494,1597.357867,1501.86920816451,1123.775873,971.976195077316
38,468.648145960394,638.799031187054,416.365554060274,479.154610268463,579.4646,1411.19475,1357.98367677337,1022.668913,855.155297108801
40,457.504542902862,633.340130738029,408.539441994259,471.230551772462,560.8431,1265.942782,1260.93064019273,956.318857,801.15175195788
42,452.633621493586,626.271261615004,401.604891845342,467.822331416046,544.0134,1114.013232,1116.79519103506,889.926072,740.869025876518
44,446.272336406268,621.966240086627,391.530265729004,465.682135525006,530.8895,1021.875364,1031.24705225198,817.845189,687.992993408833
46,442.550639916175,614.459438279116,382.157687270134,461.191748294288,515.7505,934.547529,968.338776924952,778.263331,643.581586001007
48,437.521380542493,609.503847227051,369.121448001674,458.411995041779,503.5499,859.573914,893.509020922807,740.74568,614.931763427287
50,434.195852435607,606.322277430538,355.677285333711,456.22296176016,486.2614,793.119768,822.690735333101,698.722233,590.002199293002
52,430.278248127786,602.426470709525,346.73413245452,449.47648089502,472.3098,737.467892,774.159902184192,664.64796,569.542777386413
54,425.684279435213,597.808853380448,338.03825902944,446.786248195905,464.9782,695.514028,728.043707068448,641.101655,555.262634504744
56,422.517838193792,595.896633206801,328.964987029162,443.690851333796,450.3648,654.819392,701.46193669748,621.478929,537.487631869567
58,418.119311105698,593.79728284601,319.822180307601,439.512476643694,441.5333,628.460619,669.124188647836,599.258887,521.91815958938
