# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
38,1300.58755603548,1300.61033366807,1300.62516789868,1300.6719420555,1300.549,1300.883794,1300.73869565022,1300.648209,1300.79502730496
40,1300.5813118444,1300.61023238753,1300.62373877649,1300.66612407579,1300.54,1300.877562,1300.73622896481,1300.647663,1300.78388463744
42,1300.57493163725,1300.61019286035,1300.61799863929,1300.66370099416,1300.535,1300.861198,1300.73477876372,1300.640658,1300.780906314
44,1300.57188240746,1300.61001909248,1300.60621288211,1300.65983849022,1300.534,1300.843944,1300.73034904425,1300.632941,1300.77183216053
46,1300.56774932655,1300.6099388233,1300.59315093011,1300.65148398655,1300.523,1300.829336,1300.71990961262,1300.630985,1300.76863450543
48,1300.5617663699,1300.60991780259,1300.5902245925,1300.64777539987,1300.516,1300.826101,1300.71262115696,1300.629323,1300.76015441091
50,1300.558073899,1300.6099174311,1300.5902245925,1300.64359356503,1300.512,1300.816559,1300.7093946151,1300.627476,1300.75595528389
52,1300.55552037936,1300.60991730003,1300.58941613558,1300.63878337603,1300.509,1300.801426,1300.7093946151,1300.624087,1300.74955683989
54,1300.54783534005,1300.60848308911,1300.58418629922,1300.62873787852,1300.508,1300.796171,1300.7021306503,1300.621171,1300.74786023961
56,1300.54338793554,1300.60813697462,1300.58006394072,1300.62384831296,1300.505,1300.788388,1300.70153366092,1300.62041,1300.7439089491
58,1300.54041963968,1300.60807288693,1300.57693365657,1300.62042520831,1300.496,1300.787609,1300.69826544574,1300.620223,1300.73294574646
60,1300.53951853779,1300.60807039599,1300.57359251137,1300.61876913545,1300.488,1300.782149,1300.69826544574,1300.616089,1300.72250812824
62,1300.53889603259,1300.60806960258,1300.56955824919,1300.61686131395,1300.482,1300.781872,1300.69182898649,1300.613006,1300.70808221642
64,1300.53045205778,1300.60806915583,1300.56721347691,1300.61686131395,1300.472,1300.778337,1300.69182898649,1300.611337,1300.70592802693
66,1300.52567975718,1300.60806837387,1300.56544971828,1300.61510267908,1300.47,1300.772833,1300.69182898649,1300.611337,1300.70583151488
68,1300.51825588135,1300.60806440098,1300.55538203055,1300.6128797929,1300.463,1300.772833,1300.68497119579,1300.609763,1300.69785517937
70,1300.51394576869,1300.60806093414,1300.55405729897,1300.60922523272,1300.459,1300.772833,1300.68204729109,1300.608163,1300.69597788796
72,1300.51057010994,1300.60806048577,1300.55405729897,1300.6086948859,1300.456,1300.77163,1300.68061371267,1300.608069,1300.69597788796
74,1300.50292671035,1300.60806000917,1300.55003952425,1300.60585484181,1300.453,1300.767606,1300.67582555256,1300.598622,1300.69471994611
76,1300.50233181884,1300.607466569,1300.54419547396,1300.5993984136,1300.451,1300.764887,1300.67302328546,1300.589619,1300.69271385154
78,1300.49896979834,1300.60746630257,1300.54357241782,1300.59519746977,1300.444,1300.764852,1300.67022838413,1300.586839,1300.68820989226
80,1300.49567612839,1300.60746579023,1300.54357241782,1300.59487600937,1300.441,1300.762768,1300.66633549848,1300.582474,1300.68820989226
82,1300.49455432387,1300.60746521685,1300.54345134634,1300.59287108919,1300.43,1300.760428,1300.66549190333,1300.582474,1300.6880969539
84,1300.49098950689,1300.60746457399,1300.5433760358,1300.59217268551,1300.423,1300.753184,1300.6642702484,1300.579655,1300.68798805417
86,1300.48602570667,1300.60746235142,1300.54291957359,1300.59028978377,1300.42,1300.750441,1300.66184297115,1300.578747,1300.68062877458
88,1300.47712066864,1300.6074565597,1300.54017917567,1300.58649928461,1300.419,1300.739001,1300.66109008159,1300.572284,1300.67858605075
90,1300.47316960699,1300.60738884748,1300.53964272574,1300.5852729456,1300.416,1300.73666,1300.66109008159,1300.572093,1300.67487554749
92,1300.46753449206,1300.60613732099,1300.53962850363,1300.58478298497,1300.414,1300.726684,1300.65938366586,1300.572093,1300.67095492302
94,1300.46402984098,1300.6058649052,1300.53605514473,1300.58473440456,1300.41,1300.716838,1300.65859603848,1300.570407,1300.66318564749
96,1300.46341179299,1300.60585888453,1300.53588752285,1300.583717143,1300.408,1300.716838,1300.65859603848,1300.566158,1300.66305191834
98,1300.45803042199,1300.60585182058,1300.53472264688,1300.58290870544,1300.405,1300.715558,1300.65859603848,1300.566158,1300.65234318657
100,1300.4540891555,1300.60458056272,1300.53446229014,1300.5818235951,1300.403,1300.715558,1300.65717092187,1300.566158,1300.64903977787
