# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
74,3277.83892019882,2463.25907100383,1876.46193001159,13056.4776747312,6137.563,10893.530184,12309.9692434306,9002.655792,8661.35749909842
76,3247.37771527626,2462.36357736375,1869.62226931016,12958.2993953628,6058.723,10844.434725,12283.2292191423,8933.859789,8511.9255731314
78,3222.42600978118,2461.31387475615,1863.61432893999,12929.1509293775,5966.544,10798.76298,12259.0969801363,8877.929492,8337.47959562204
80,3195.53775565867,2453.19347510452,1859.95426091433,12822.0948876108,5891.151,10749.813146,12255.7125824232,8830.164493,8173.62987391326
82,3179.5434927683,2449.49965002262,1844.02874358675,12758.6486931051,5818.671,10717.264303,12236.9307260713,8736.805227,7955.78264115894
84,3153.38798338615,2448.05976777088,1843.84218993049,12716.2090039673,5747.954,10635.999735,12221.2189960864,8682.331203,7691.16257662604
86,3140.11004917568,2447.82440459311,1830.80513631939,12621.224356664,5662.478,10563.595749,12193.7274371269,8574.245008,7405.34664643159
88,3126.10482109672,2443.45739680696,1824.25871648266,12549.6490509943,5601.938,10560.644736,12188.3371480536,8532.23254,7218.14136836244
90,3096.02220820727,2443.0525625438,1824.08009599444,12434.2895775396,5545.275,10543.63366,12147.7428438357,8522.093987,7031.35030107574
92,3084.33454421544,2438.75956803186,1818.47326649252,12324.0680265622,5480.943,10502.296626,12090.6212628383,8472.879758,6857.11089839231
94,3072.1525813324,2438.62079219334,1816.16211817346,12234.1652667009,5428.294,10483.358849,12084.757887346,8420.453328,6719.07932674694
96,3053.63945688311,2438.28100617753,1812.23344429931,12140.832671624,5370.036,10443.569838,12032.3142411322,8419.440578,6587.07259233684
98,3047.47167111544,2430.88595599808,1808.4335869608,12086.072854668,5322.14,10412.37544,12024.4827100988,8345.436216,6460.54563071057
100,3037.81817695835,2427.30808497891,1808.25762167366,12037.3709126538,5281.813,10359.695267,11971.4430231116,8322.465991,6358.6985160937
