# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
70,50.1200321092309,282.297050004635,169.11609729444,87.9608980039281,299.1811,215.326171,75.8616926971184,156.999748,1159.26531004706
72,49.9145061279905,277.173906862285,166.569836750988,85.9402217375638,294.1009,190.979604,75.7735259359791,152.12888,879.899262392353
74,49.7493498554255,273.789341653465,164.500844990658,84.4801966790523,289.3712,165.443869,75.6929374612267,147.4788,704.120286477021
76,49.6283753063454,271.174521557339,163.324023569671,83.3011727852094,284.5757,148.447249,75.6138540162554,144.372171,548.241583004597
78,49.5249432195118,268.467184863598,161.945932541263,82.242794745338,281.0559,137.401346,75.5469585190128,141.840635,436.258584000446
80,49.4493257912437,263.79832744991,157.458647295989,81.5329322382514,277.5782,125.151442,75.4847079426331,139.130907,361.207327612417
82,49.3743564143664,261.262350200166,155.885950870638,80.9846250503321,274.3868,117.97558,75.4108513118645,129.14531,280.690420343979
84,49.3233792684026,258.049450028508,154.841009688346,80.5157466500467,270.831,113.309982,75.3459956716625,127.368524,222.155203349654
86,49.2725330110576,255.401054066814,153.936706055502,80.2360402442082,268.5574,108.161852,75.2930962124237,125.428185,188.882527910444
88,49.1758480939652,251.683620896811,153.042723341696,79.9684704202828,265.5316,105.408669,75.2424352462335,123.756864,159.48259789204
90,49.1062369837986,250.477264737743,152.352366108406,79.7489735773978,262.7005,102.574324,75.1946708092417,122.242122,133.896963907745
92,49.0487876415694,248.638913232325,151.304027619025,79.5848111445051,259.6719,100.855555,75.1427742114486,120.638991,112.80830353761
94,48.9971918007572,247.573770343015,150.583409961447,79.4359853114413,251.9131,98.684923,75.0897373713538,119.287915,96.8056900956611
96,48.93942359318,245.839244417654,149.940913627689,79.3005694292862,249.9004,97.624291,75.0470200711867,117.873773,87.0026319962704
98,48.7952327639111,244.333697320313,149.216607360697,79.1950729588342,246.2738,96.4245,74.9957260184836,116.462896,78.5438274500795
100,48.7526127909964,242.55173769946,148.738931216063,79.1100222329667,244.6806,95.271273,74.9493155295287,115.059041,70.3651894300381
