# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,30797.258748889,29144.5971168471,29417.0287185146,28827.1457563914,30797.258748889,30797.258748889,30556.8474495638,30797.258748889,29921.8435472864
2,10159.4607220345,5924.18010257808,3434.61271559166,9899.38393190183,15188,21185.555203,5386.47438221202,15066.330324,19006.8058388433
4,3048.58530370178,2826.17029258052,1639.7747152056,6162.84379575972,6463.814,17721.566223,2048.03107545281,8441.070194,14912.7081828507
6,1231.3623250225,1450.77760057888,970.215389801911,3887.10132448234,3246.84,15328.435607,957.879788600383,4818.356323,12527.6254662936
8,694.189123155271,877.606701420052,738.127917069306,2440.59950635455,1669.019,12615.808731,624.743433304168,2997.860097,10041.548092464
10,505.562913893503,650.670263294305,615.760129685781,1694.23372605215,1098.23,9380.910722,502.214451782913,2071.734187,8438.60293490231
12,438.93667891329,539.908746653896,535.664687255776,1157.85859648688,815.0477,7019.850087,444.699025275445,1372.225787,6755.67529945568
14,396.540954270447,468.818471116549,484.032817598894,884.178336372577,666.1382,5195.765826,416.233363305961,977.550028,5129.36017635903
16,377.816285286424,427.38232947638,446.805222208468,715.033741245929,575.0755,3519.448101,398.787278219782,814.266638,3947.82696175572
18,361.776842681988,394.04406520104,421.722185171777,612.043559030521,519.644,2369.427581,385.4148321156,689.917235,3124.3425945733
20,345.677376085474,364.254547950287,402.79720532798,535.768891242299,487.8431,1672.081543,378.76299967773,620.369122,2336.45170349071
22,309.790725079405,334.429325683785,390.30039535538,488.134083672862,459.2755,1250.077343,369.26478413466,554.923675,1830.83368268466
24,219.243792574797,316.865527755153,380.579956198942,446.855473590048,444.6062,942.5597,360.13357759524,512.307789,1499.1227115809
26,102.845413266104,298.713126386978,373.751686566133,421.376664779541,426.5724,767.572494,333.864021532976,489.533556,1200.74046317651
28,40.2338069828274,286.331945455304,366.635234723131,400.093870056893,411.5416,644.617056,296.897225130544,472.818816,1009.42201988955
30,12.7683449535377,277.974816133366,360.491482095614,390.377731689595,404.9655,560.850748,264.460197330428,458.629728,894.050746936693
32,3.90357085258843,270.305127810408,357.143281954536,380.429177981503,395.0864,515.74494,224.85136037174,446.750488,771.155931001499
34,1.10526282586197,264.84518314757,342.202461580079,368.661876436455,385.5944,476.122765,182.54104418958,434.292631,677.663069186738
36,0.304440861645088,258.664205326619,322.725292255698,357.005412043089,367.077,443.778408,150.740761769324,420.799197,610.628311254706
38,0.0796194045879442,250.636781346153,300.801350766479,345.113150491707,355.1029,431.075762,116.322569851641,414.095446,573.414403427098
40,0.0203983727912362,244.531982259055,269.918692286628,319.639623987813,334.4468,413.672875,81.2000666780169,399.188408,537.544322936814
42,0.00577910546811461,239.577973162202,240.50214469348,277.533606051208,314.854,405.049894,47.9414297953489,393.877323,508.852940633891
44,0.00156916590553925,234.825279790723,211.875698395858,210.297919167016,288.4729,397.524052,25.1770530732459,390.038898,482.123333642366
46,0.000418650819099575,228.906708540592,185.991100207075,150.59543067304,258.0995,387.136012,12.1043119233967,380.413294,466.052158505665
48,0.000113740260598938,224.872756100457,164.314361029994,103.556870388948,233.93,382.728596,4.68573589313956,374.850531,451.061601301812
50,3.26693135768608e-05,221.85504980997,148.226262095974,71.3494063852555,209.216,376.449672,1.67399506210921,368.084474,440.381105815609
52,9.14849825601749e-06,217.384225202876,131.349413420501,47.1640635519716,187.1248,371.121808,0.61310824639556,365.719782,430.986604114948
54,2.36238306966878e-06,213.452449356813,116.26447619078,30.5806015486175,165.6718,365.132219,0.153501726482666,360.149414,413.640249813986
56,6.62908408995596e-07,210.144280494015,104.275026501807,19.660399360912,148.0879,361.992327,0.0481565034093851,351.913953,404.13226273181
58,1.79428020589493e-07,207.219498816121,92.5204370858316,12.2135749928271,133.3944,358.965345,0.0141601523776468,323.95219,396.275128408212
60,4.72367850908502e-08,202.555394591927,83.327816429236,7.446175162379,119.6845,353.189375,0.00588404296036066,291.273455,388.432503912189
62,1.26300620924743e-08,199.143581987905,75.7076911491256,5.03173941065664,106.9348,349.108106,0.00199135348268715,240.161509,374.623065628604
64,3.16359862750915e-09,197.405572461182,68.839595398121,3.0138811625349,97.6116,344.525176,0.000603726043179857,179.606534,360.149428549414
66,8.77405170740531e-10,195.473629893115,64.0418540796829,2.01926093987142,91.46336,343.695549,0.000156424234377302,128.586645,343.086129823539
68,2.45161698349724e-10,193.141577984645,59.4304893397382,1.51641937936874,86.17133,340.511914,5.28276529893882e-05,88.13523,321.328372652741
70,6.87874646132514e-11,191.420648470392,55.1103526214014,1.19699820238099,81.57777,339.31219,1.74002951428183e-05,53.343725,303.678827564808
72,1.88467907946688e-11,189.946805911027,50.8439467281529,0.936755378167108,78.7025,333.243041,5.21910719690766e-06,30.629623,285.635770981649
74,4.99659572975967e-12,187.325595753179,47.7830242811188,0.738740314864278,76.66074,331.633733,1.69792741040453e-06,15.767988,265.908286245776
76,1.27903613626283e-12,184.511448238226,45.0823635624307,0.648794699126002,74.95036,327.671947,5.47811898421457e-07,6.641304,241.705658900337
78,3.60778074082191e-13,181.511745657594,41.9789239825146,0.58246038154292,73.67992,320.325073,1.50181254750711e-07,3.270054,221.896420782349
80,1.01607611213694e-13,180.324138007997,39.7166221406759,0.549093063953293,72.91359,317.99957,5.3234384308117e-08,1.614764,201.609914405764
82,2.70598358535305e-14,178.598525784514,37.2101573579484,0.529895222236619,72.13687,311.619203,1.57584786701174e-08,0.859796,181.571055026472
84,4.736951571734e-15,177.193323472531,35.5775466044195,0.494219347881578,71.52372,302.299942,4.84306402389241e-09,0.455659,169.026047359519
86,2.96059473233375e-16,176.355203594784,33.881912947423,0.459493860663472,71.072,287.07453,1.51937461131032e-09,0.251364,155.310859662042
88,0,174.454548569706,32.3109007896672,0.402959727616736,70.80206,275.798667,4.61252606479926e-10,0.118537,144.486026628777
90,0,172.25821427366,31.0384918997065,0.363922006278981,70.5508,255.465466,1.37409964888017e-10,0.066691,136.957950634123
92,0,170.029030524836,29.733888886831,0.334108984170554,70.40295,228.805626,3.92921843210085e-11,0.035383,127.74738591843
94,0,168.016505824196,28.0050255005204,0.311497000731571,70.25897,208.059364,1.1621163290935e-11,0.02029,121.292198507674
96,0,166.741817687866,26.5527147335527,0.293280084163941,70.18782,179.974343,3.71874383138978e-12,0.01105,115.470571002185
98,0,165.019364824887,25.060294193636,0.282756333099488,70.1041,154.609576,1.22539015971294e-12,0.005257,110.906659558573
100,0,164.67519350752,24.0805385984549,0.275151911682427,70.06358,124.528898,2.75216886317745e-13,0.002774,107.203436225645
