# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,1801.18174552894,1770.52356012991,1770.68287171949,1749.11112198186,1801.18174552894,1801.18174552894,1799.4078373156,1801.18174552894,1745.33352269263
2,986.280988534852,864.265789664558,806.072520097133,1025.25899449683,1101.146,1445.80305,803.651231957414,1024.29627,1247.50631153259
4,782.495142345904,768.477806977446,743.019203847677,889.560889557029,870.7866,1232.55638,742.50469285582,864.311982,1069.53959712782
6,733.621159714787,732.523835836006,719.990940147104,807.975274225159,775.9832,1050.039809,722.596931637576,804.711397,956.948135463276
8,718.071660764901,717.220243372016,710.135704023049,764.587950816603,738.3931,931.210046,713.213176551785,759.744849,899.982160218425
10,710.571221313395,710.278799254079,705.940672004742,738.379288918001,720.6174,848.356809,708.077949818001,734.742096,853.986394523991
12,706.814629403592,706.48826888274,703.695163419906,724.133753882282,712.1554,796.48821,705.391191291867,718.747852,811.648555506776
14,704.593965908766,704.599571531252,702.606117589124,714.856730447643,707.9647,763.924289,703.606267003894,711.511588,781.542795682105
16,703.088801082795,703.234800766772,701.927719424422,709.5915668409,705.5196,743.284658,702.562002013362,706.648645,760.833101362559
18,702.34283937082,702.521330853934,701.542145420747,706.482762774153,703.9259,730.607049,701.986133568571,704.209967,744.823742604207
20,701.793694646199,702.014766967703,701.344567446808,704.283438900755,702.8685,722.73946,701.590050555355,702.71499,733.464980109269
22,701.485683021276,701.754843151417,701.223122238078,703.048371271818,702.2413,718.024308,701.382578184363,701.988235,727.205095252001
24,701.309656468765,701.589815320485,701.150175735405,702.245982998116,701.8734,714.621295,701.224444125248,701.566695,719.811847512637
26,701.200164022605,701.454163396817,701.095989716664,701.775956733858,701.6417,712.450825,701.142580940354,701.313075,715.281562551267
28,701.124563823002,701.339422170372,701.063274951648,701.461081990908,701.4713,710.742822,701.09182986748,701.155914,711.418159255496
30,701.074462163732,701.272952806488,701.036484458645,701.277951015502,701.3396,709.307938,701.062385673621,701.087427,708.973000988609
32,701.031352034964,701.221159122533,701.000639394158,701.172131747155,701.2502,708.054324,701.039596258308,701.047769,707.190306567237
34,700.965595418743,701.189655015247,700.94820445221,701.111814350692,701.1996,706.867481,701.009085178805,701.002065,705.695701765793
36,700.857050176489,701.153069213876,700.88156732029,701.06666342556,701.1435,706.002411,700.975947783853,700.927607,704.599896865859
38,700.724972413348,701.127696449712,700.792947763856,701.029808514249,701.105,705.309423,700.935794559596,700.816867,703.869059174556
40,700.593659358017,701.113852264724,700.717799384217,700.98204518344,701.0558,704.420566,700.897065874605,700.673871,703.20973933625
42,700.471248287303,701.088933083426,700.645832760919,700.889618352465,701.0079,703.886261,700.866189566359,700.556858,702.638023146142
44,700.356434581212,701.075316840657,700.584648970041,700.775114389837,700.9681,703.318791,700.811735869789,700.453534,702.312489699067
46,700.268649462026,701.06325941817,700.529840240524,700.640064599248,700.9174,702.939658,700.777957216291,700.358846,702.059759760007
48,700.207459342901,701.047066174823,700.482146132345,700.501588791116,700.8581,702.630063,700.73536089576,700.27884,701.863322693377
50,700.157541435424,701.034426310645,700.445659588915,700.390357681648,700.8092,702.316532,700.695378106854,700.2233,701.634981058132
52,700.120351409399,701.01631970028,700.405889013196,700.289865360392,700.7522,702.157106,700.646361805676,700.176094,701.460687784292
54,700.093000819667,700.994795930152,700.372164396258,700.209741047985,700.7009,701.908687,700.614377910819,700.141506,701.340626079133
56,700.072366508517,700.975979708704,700.345308572573,700.163897066659,700.6533,701.768835,700.569481657407,700.112422,701.289477942694
58,700.056468851816,700.967034383275,700.317614059884,700.116832929975,700.6072,701.656669,700.521222736288,700.087462,701.215329572322
60,700.044766225203,700.960694211121,700.300635231413,700.089115586659,700.5618,701.51689,700.477127846214,700.068317,701.170015693379
62,700.036460089388,700.95287006307,700.285562554825,700.067082095677,700.5247,701.444186,700.45192798342,700.054257,701.132931173182
64,700.0300083451,700.943879551834,700.270566165278,700.050159209923,700.4796,701.379073,700.399535387091,700.042419,701.099184478118
66,700.02414859153,700.936535467381,700.258633715219,700.038015990417,700.4431,701.308032,700.368844986024,700.034483,701.074450877013
68,700.020258282972,700.926594509625,700.241611920462,700.02856685845,700.4099,701.246549,700.343311049267,700.027609,701.051447147206
70,700.016900955328,700.919210704972,700.226842840092,700.022435910382,700.3747,701.205639,700.311338165122,700.022056,701.031897834439
72,700.014160937162,700.908014823389,700.213657991489,700.017026580635,700.3489,701.17419,700.282535226765,700.017939,701.004484108207
74,700.011841014429,700.900249268652,700.2012564153,700.013536440757,700.3262,701.140537,700.260329127653,700.01472,700.984800450498
76,700.010091450273,700.894333595758,700.190933397581,700.010617741184,700.3041,701.113992,700.232969713466,700.012227,700.955056103818
78,700.008815248164,700.888129295827,700.181800963013,700.008566546337,700.2808,701.096451,700.206205482202,700.010083,700.927463923257
80,700.007643087787,700.882612945529,700.174006723646,700.006898084952,700.2619,701.07983,700.185485731997,700.00849,700.894077633484
82,700.006695000023,700.87748495258,700.164656667026,700.005673168496,700.2413,701.065261,700.170988914713,700.007258,700.853832542313
84,700.006057247187,700.87268791279,700.156910353213,700.004843619435,700.2232,701.052493,700.150592541442,700.006175,700.811972127568
86,700.005442886441,700.868927742903,700.150738251918,700.004144098834,700.2056,701.042135,700.133624212411,700.00534,700.787741847005
88,700.00505832979,700.864112331458,700.143125612989,700.003602383723,700.191,701.026477,700.124157572967,700.004767,700.74807186798
90,700.004726775302,700.856548109241,700.13686328022,700.003275260978,700.1771,701.006384,700.111722554807,700.004129,700.708017788519
92,700.004465493307,700.847292949621,700.130585139932,700.002975685781,700.1636,700.986353,700.098396465008,700.00373,700.663080148777
94,700.004242055495,700.839594182458,700.126025413133,700.002794547599,700.1531,700.956829,700.087181233841,700.003367,700.612981465672
96,700.004026974688,700.834380360352,700.121671277757,700.002650659863,700.1408,700.915401,700.07771849812,700.003093,700.576089595168
98,700.003841898717,700.829919646047,700.117730108641,700.002532350508,700.131,700.861502,700.071176183759,700.002867,700.524101996052
100,700.003696336989,700.826072023677,700.114155996323,700.002457783214,700.1209,700.830544,700.061992661102,700.002708,700.488513630463
