# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,124810.249828605,121074.660514245,120041.932312518,119141.047227046,124810.249828605,124810.249828605,124060.540179236,124810.249828605,118203.060619187
2,35112.0078754664,19689.2038550949,12398.8599461368,37000.8233056132,44860.33,86370.068032,15472.9926864166,36511.707999,62350.7697575828
4,11756.6234566422,8693.29314001192,4856.75684491531,23797.762272639,19588.91,61115.746719,7343.21795014176,19548.820208,45311.2291079337
6,5487.43143179655,4427.83147991855,2074.02054536082,13759.0866465049,9272.837,43907.464882,4164.57683658471,11868.790829,33503.0966489773
8,3160.92423295086,2367.24609157568,1038.61434413107,8231.86109926918,4579.459,30374.257111,2384.88682092624,7002.179093,24289.794465927
10,1841.28233383164,1426.46385919634,552.436862336764,4869.54166974156,2352.682,22301.660422,1487.23009068623,3654.322461,18277.8915671106
12,1186.03093733633,853.929819264454,297.296753391288,3116.40053412331,1325.997,15072.120599,983.967083006204,2177.600087,13892.5731927676
14,742.224029768257,564.405992354492,173.500442425768,1890.10639145217,810.9931,11603.562563,634.779411860844,1364.07383,10574.9072524326
16,480.555368080971,375.998026230399,101.745791605658,1191.5539603296,565.4823,8320.554139,417.092279201291,743.785068,7493.06273513098
18,308.32315163796,267.115056526632,62.5745327280097,721.974445942089,412.1631,6416.841944,304.766495712989,438.536488,5539.94840702676
20,205.11658153531,199.564002929382,40.4793318385692,468.392570222396,309.1252,5288.908424,229.101025497763,266.300076,4294.44267894772
22,133.477017755219,147.583920073801,26.0855762141174,281.32104389346,234.9565,4366.962227,177.266818403573,166.228237,3338.24515568247
24,86.761564330211,106.013075953026,17.6175516138412,186.399079267539,196.2739,3708.200193,142.704718515027,112.910685,2458.8504778621
26,58.4925865459563,76.8517174351606,12.0194182668307,119.342385835288,159.465,3112.16525,114.710762432956,72.939436,1902.34935674132
28,37.5819911391887,58.3689116353735,8.06538870444623,78.0888696999057,134.8483,2731.952669,97.0258904347624,53.28346,1455.33254143929
30,25.9642414856846,45.7182517366824,5.5000391778725,51.5411107667251,109.9759,2246.046789,82.0463779975969,38.593004,1114.482108621
32,17.4733885793626,37.5743766700362,3.84246714547094,34.2211273272413,90.10309,2019.766254,67.784239576155,29.464734,828.544604089794
34,12.1844036728274,32.1913599540417,2.7483072242693,23.5001802010514,78.96596,1648.346881,59.2808982301149,24.597191,666.45015568488
36,8.8808072499662,26.80512500798,2.0135000766425,16.0823390887941,63.98946,1440.27805,51.0607096868321,19.905451,492.602558395619
38,6.52256290159655,21.155359428191,1.49309382104596,10.5423178296159,54.6036,1115.972803,42.400750767285,15.246525,383.003620400185
40,4.79980117280267,18.7231272222283,1.1335281914316,7.29367908761787,46.52008,934.532205,36.6293396689799,12.647333,311.832275198309
42,3.57760966714065,16.8382297329653,0.846073775248614,5.13381730275064,38.17293,773.938562,31.8681589715961,10.398528,240.571185681201
