# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
72,1531.00736757676,1567.71219670995,1526.70852192829,1534.57791732857,1515.207,1550.49078,1536.34527197079,1534.585837,1538.10505372014
74,1530.75810346638,1567.62384090835,1525.94071402237,1534.42469631354,1514.525,1548.606766,1536.31047144117,1534.439006,1537.99351379678
76,1530.56615963944,1567.49544409514,1525.09278044919,1534.40111114363,1513.926,1546.202493,1536.31047144117,1534.434995,1537.802502776
78,1530.15851064362,1567.44440046895,1524.30743897779,1534.27017196558,1513.49,1545.175751,1536.13319755874,1534.255389,1537.68483777413
80,1529.48392864961,1567.39461660866,1523.86317717037,1534.10131356821,1513.069,1543.926142,1536.0129413145,1534.04889,1537.48131472982
82,1528.82017754535,1567.35203526767,1523.50511559774,1533.99676111306,1512.639,1543.116811,1535.84055734565,1533.917826,1537.47339598103
84,1528.06075679472,1567.30432498125,1523.10388285425,1533.99676111306,1512.298,1542.494091,1535.8225014498,1533.837728,1537.46545237093
86,1527.25883386674,1567.27743484823,1522.78027358427,1533.95594812185,1512.034,1542.039666,1535.79897696845,1533.837728,1537.19098291053
88,1526.40559166735,1567.21380579136,1522.24999636613,1533.95594812185,1511.82,1541.509604,1535.71100405724,1533.768491,1537.08451012547
90,1525.50992474539,1567.13401813747,1521.7499105587,1533.95594812185,1511.579,1541.090983,1535.64403619192,1533.682006,1536.76987799261
92,1524.27495364802,1567.04550429985,1521.30928133152,1533.92984003883,1511.39,1540.608861,1535.64403619192,1533.617972,1536.76728448353
94,1522.99107156698,1566.97027925464,1520.87450953337,1533.92984003883,1511.238,1540.343139,1535.64403619192,1533.523337,1536.71824848058
96,1521.77369475946,1566.91133585478,1520.54790512896,1533.87566539294,1511.075,1539.958589,1535.64403619192,1533.523337,1536.68760765337
98,1520.76732810834,1566.83759474982,1520.29285105161,1533.76586289366,1510.947,1539.712224,1535.61442389557,1533.475872,1536.62719793347
100,1519.90754474838,1566.71202331248,1520.06786011734,1533.73396343539,1510.819,1539.308456,1535.56188917372,1533.424359,1536.53478574208
