# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,1308.18860433439,1307.95792756853,1307.85889545374,1307.85932016544,1308.18860433439,1308.18860433439,1308.11976862355,1308.18860433439,1307.77647631617
2,1304.55690587322,1303.21249036415,1301.34931043887,1304.12032609248,1304.173,1306.327449,1303.77613030465,1304.423735,1305.16428627655
4,1303.02566111852,1301.6960932345,1300.77918241377,1303.14719982703,1302.243,1305.553853,1302.65429564473,1302.89998,1304.25674940116
6,1301.65278428156,1300.73497650917,1300.73889511642,1301.90910280481,1300.907,1304.871769,1301.23313387195,1301.745699,1303.59133621927
8,1300.80880652926,1300.6219091957,1300.70026460249,1300.99354711175,1300.758,1304.469683,1300.8662646606,1301.211529,1302.97135823678
10,1300.68411872597,1300.56670310814,1300.67187887622,1300.78022368541,1300.722,1304.042203,1300.80929416911,1300.920136,1302.51098111638
12,1300.65530928757,1300.53725595165,1300.65566721568,1300.73510515156,1300.673,1303.711298,1300.78544726825,1300.769125,1301.79984087781
14,1300.61501980209,1300.52537826887,1300.64571654028,1300.71908420484,1300.649,1303.387461,1300.76648966455,1300.733483,1301.09991034424
16,1300.59213468794,1300.51367854585,1300.62762530007,1300.69252798124,1300.62,1303.029424,1300.7448580654,1300.718833,1300.89499856587
18,1300.57708190847,1300.50092278249,1300.61032942227,1300.68461447142,1300.61,1302.708578,1300.73233325875,1300.705281,1300.79039608964
20,1300.55437844521,1300.49871327484,1300.60931645303,1300.6608060065,1300.586,1302.28298,1300.7236100922,1300.687973,1300.76991413158
22,1300.54959055248,1300.49833450906,1300.60660915767,1300.64705206279,1300.577,1301.811447,1300.70847311867,1300.675488,1300.7515771008
24,1300.54536376104,1300.49270061211,1300.59806455947,1300.63339433376,1300.567,1301.48253,1300.70028095005,1300.658579,1300.73144466011
26,1300.54217480439,1300.49159285152,1300.5817948801,1300.62761796783,1300.561,1301.158206,1300.68856125946,1300.646062,1300.70759874019
28,1300.52931307242,1300.49128024846,1300.57486888332,1300.62364444897,1300.553,1300.94096,1300.68500563255,1300.64049,1300.70684253459
30,1300.52308962804,1300.49127338376,1300.56954460006,1300.60986850063,1300.544,1300.853817,1300.68377796571,1300.638544,1300.70074387384
32,1300.52308962804,1300.49122806706,1300.56628738656,1300.60538694766,1300.543,1300.788289,1300.67873670445,1300.634216,1300.69881726843
34,1300.52008459441,1300.49121830004,1300.55937868818,1300.59919466704,1300.534,1300.775581,1300.67873670445,1300.632476,1300.69136738308
36,1300.51239613109,1300.4912015431,1300.5566207798,1300.59605469433,1300.532,1300.766795,1300.67533582545,1300.629155,1300.6906129209
38,1300.505770311,1300.49117528772,1300.54829616024,1300.59605469433,1300.526,1300.738801,1300.66948919059,1300.621877,1300.67701794514
40,1300.49987682756,1300.49116848172,1300.54464355252,1300.59400349037,1300.526,1300.723696,1300.66292318351,1300.621877,1300.67099837795
42,1300.4841297228,1300.49116405086,1300.54337618057,1300.59400349037,1300.518,1300.710764,1300.66086313977,1300.619411,1300.66373341996
44,1300.47564272235,1300.49116169695,1300.54218803085,1300.59069870577,1300.51,1300.708163,1300.65327455515,1300.616843,1300.66081773404
46,1300.47111817047,1300.49115968674,1300.53664856723,1300.58812665822,1300.504,1300.70589,1300.64865112382,1300.61569,1300.65701538439
48,1300.46332055465,1300.49115532297,1300.53475849007,1300.58667392709,1300.5,1300.695807,1300.64464939403,1300.611344,1300.64873336259
50,1300.4618746425,1300.48942538994,1300.52911039556,1300.58667392709,1300.496,1300.690743,1300.63429786518,1300.60936,1300.64571164637
52,1300.45550670107,1300.48942033324,1300.52911039556,1300.5860788252,1300.489,1300.68227,1300.62966679858,1300.608742,1300.64511195772
54,1300.45216909672,1300.48941419302,1300.5282961505,1300.5860788252,1300.485,1300.678627,1300.6285717406,1300.605135,1300.64511195772
56,1300.44720996022,1300.48940471621,1300.52744445311,1300.5860788252,1300.475,1300.676583,1300.62146793957,1300.604659,1300.64437907444
58,1300.44636738822,1300.48934914096,1300.52192520934,1300.58467483473,1300.475,1300.674482,1300.620808144,1300.601078,1300.64310912292
60,1300.44527690323,1300.48934730163,1300.52123222758,1300.58107351612,1300.467,1300.673488,1300.61213262709,1300.600343,1300.64005092932
62,1300.4450386418,1300.48934568085,1300.51583935247,1300.57791088112,1300.465,1300.67277,1300.61213262709,1300.599222,1300.63225857701
64,1300.43962209211,1300.48934207448,1300.51337600672,1300.57631336167,1300.457,1300.666151,1300.61061704923,1300.595231,1300.63187454198
66,1300.43062531925,1300.48556388439,1300.51337600672,1300.57528826578,1300.452,1300.664592,1300.61008768032,1300.594674,1300.63187454198
68,1300.43036834712,1300.48528607964,1300.50946485001,1300.57528826578,1300.451,1300.658504,1300.60995138467,1300.586399,1300.62533556899
70,1300.42934142723,1300.48517240744,1300.50946485001,1300.5749173558,1300.446,1300.654139,1300.60897426121,1300.582371,1300.6235517164
72,1300.4277814198,1300.4851481775,1300.50617153418,1300.56934709238,1300.441,1300.653505,1300.60783721994,1300.581523,1300.6235517164
74,1300.42407637172,1300.4851345008,1300.50380415505,1300.56934709238,1300.44,1300.651221,1300.60783721994,1300.580618,1300.62348991608
76,1300.42298834303,1300.48511857632,1300.50380415505,1300.56727676577,1300.436,1300.651221,1300.60606156696,1300.580309,1300.62155060189
78,1300.41489895901,1300.48364871785,1300.50174837361,1300.56566123926,1300.432,1300.651221,1300.60606156696,1300.580309,1300.62155060189
80,1300.4122489156,1300.48271013894,1300.50153304331,1300.56566123926,1300.431,1300.648544,1300.603943188,1300.579662,1300.61387180021
82,1300.40419951126,1300.48104269478,1300.49593892761,1300.56566123926,1300.429,1300.647732,1300.60370850432,1300.573352,1300.60995182422
84,1300.40181202007,1300.48080770951,1300.49261358624,1300.56193023665,1300.427,1300.644726,1300.60305799802,1300.573352,1300.60995182422
86,1300.39540228001,1300.48071171076,1300.48564439272,1300.56193023665,1300.424,1300.638504,1300.60305799802,1300.573352,1300.60599544547
88,1300.39080500197,1300.47866118919,1300.48489301641,1300.56171519028,1300.42,1300.638504,1300.6020390602,1300.571201,1300.60524901621
90,1300.38811162424,1300.47863561174,1300.48489301641,1300.56130061355,1300.419,1300.632227,1300.6020390602,1300.571201,1300.60437971174
92,1300.3874840167,1300.47858690876,1300.48423258346,1300.55488569857,1300.415,1300.631537,1300.6020390602,1300.570626,1300.60437971174
94,1300.38611420016,1300.4785210653,1300.48365758401,1300.55488569857,1300.409,1300.631537,1300.6020390602,1300.568165,1300.6041816869
96,1300.3843434601,1300.47846949664,1300.48227464659,1300.55488569857,1300.409,1300.631077,1300.59441332987,1300.562168,1300.59993665672
98,1300.37813053158,1300.47843311512,1300.48014634898,1300.55281329334,1300.409,1300.629481,1300.59212279854,1300.559988,1300.59905450876
100,1300.37383522577,1300.47839756555,1300.47973884492,1300.55281329334,1300.408,1300.627533,1300.59052955685,1300.558536,1300.59770627501
