# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,21.3998871641548,21.3549404528119,21.3521586762465,21.361743449056,21.3998871641548,21.3998871641548,21.3936677640078,21.3998871641548,21.3611109919559
2,20.6276453986698,20.1525772125473,20.9810763957479,21.121395430772,21.01167,21.268892,19.2479231992055,21.062967,21.2315129080078
4,17.6534086571617,18.4240360622405,19.9123113067392,20.3949587047095,19.83872,21.208191,16.3508626958592,20.77887,21.2042831068011
6,13.5809650347513,16.2594767495316,17.650723986385,18.9787564554682,17.83293,21.127735,12.8820701445592,20.412111,21.1035496150642
8,9.88102570287379,13.6254002841831,14.4985192527305,17.616562852869,15.31505,20.965817,9.62095182139357,19.864426,20.9724896309919
10,7.14108024617949,11.2110045281391,11.7263995414964,15.7533474373187,12.77077,20.723092,7.23371720847126,18.350293,20.7184271059997
12,5.36425307721662,9.04242422054665,9.26597232505703,14.05913059268,10.61863,20.254374,5.53795726142549,16.512506,20.2363758837111
14,4.2459814290664,7.42098796722771,7.58592100986214,12.4026651288259,9.018323,19.458094,4.37997181181675,14.636906,19.4473830206073
16,3.60851579540216,6.07413317533205,6.2633838315592,10.6808575382321,7.606082,18.402025,3.54857087687739,12.498733,18.7808964412244
18,3.16558836152087,5.03115990549743,5.29085995137655,9.09816396043074,6.584101,17.244837,3.05129645046608,10.384748,17.8343206877444
20,2.84165025906362,4.34172592691978,4.62907568468195,7.85269399156259,5.737451,16.018082,2.6590930352469,8.542508,17.1203494702357
22,2.48624259553596,3.82236359690948,4.03153178853808,6.70232788868782,5.089963,14.686841,2.255698103331,7.017845,16.1938891319705
24,2.16394247268411,3.45156862887389,3.58660895282458,5.77209633786047,4.60085,13.211579,1.86901678783915,5.938211,15.0578351630497
26,1.78885103861113,3.19114189206673,3.25261307295304,4.94201196568076,4.14473,11.963666,1.55362293218403,5.071086,14.1639528397661
28,1.45163534151763,3.03815596585162,2.91606995051535,4.33958108964147,3.787277,10.480067,1.27495720958962,4.38908,13.1503300180516
30,1.1493691014636,2.92065154590032,2.63359356087297,3.87818623225977,3.456782,9.359037,0.987122743700094,3.810521,12.3179912614668
32,0.902318777467061,2.82574183364984,2.32140716719052,3.4427273758297,3.166788,8.260393,0.7437140289367,3.410195,11.2595452804444
34,0.70939599017528,2.75845163739915,2.11270062914467,3.11647290041883,2.913458,7.296986,0.582192236095624,3.074437,10.192448209198
36,0.561715399241902,2.69741522679809,1.82611872601042,2.78344505282603,2.679755,6.526989,0.430004256903873,2.667759,9.62506321110999
38,0.44152026557331,2.65028827699458,1.58689395367215,2.44783744953302,2.442787,5.815473,0.336725715176778,2.374404,8.75464221167573
40,0.360756376428163,2.61581433866988,1.3834435441206,2.06127291954328,2.212646,5.195413,0.253983415469248,1.973856,8.14419868977762
42,0.292123115818572,2.57288029019292,1.22573240447506,1.70297166041125,2.024336,4.701333,0.196849099530268,1.608603,7.49617581264964
