# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
0,21.4741976092303,21.4390234670537,21.4410161925473,21.4458682986469,21.4741976092303,21.4741976092303,21.450071178518,21.4741976092303,21.4308016004101
2,21.3410576230457,21.2642599604341,21.3184255315302,21.3238422793463,21.33241,21.34558,21.3154037602764,21.342408,21.3110033378362
4,21.3121391363965,21.1875138204042,21.2992115563454,21.3093439303289,21.31249,21.320247,21.3092831880424,21.32847,21.2990515620231
6,21.2937670163138,21.1265660043946,21.2862069613437,21.2992032946416,21.29939,21.301697,21.298902961433,21.315397,21.2903812406436
8,21.2759892873773,21.0835396097797,21.2859547816007,21.2941948577445,21.29712,21.294521,21.2870167704447,21.311304,21.2829861725381
10,21.2652040068503,21.0403061451183,21.2798215015306,21.2887084657629,21.28799,21.28437,21.2850870612484,21.304457,21.2767220072712
12,21.2614686158683,21.007715081016,21.2780461890764,21.277676519169,21.27725,21.276923,21.2719904152198,21.298262,21.2653747672395
14,21.2564516511511,20.9797945716942,21.27738833194,21.2768849303824,21.27328,21.267841,21.2718770599254,21.286929,21.2614861834954
16,21.2452988042639,20.9405622592051,21.2721291137175,21.2733583596381,21.26923,21.264402,21.2708320121809,21.280538,21.25871841924
18,21.2392529484432,20.9043386033372,21.2675810857881,21.2611801840456,21.26527,21.260042,21.2692448214941,21.277898,21.2520699248454
20,21.2325045932437,20.8757976730234,21.2666920439805,21.2587803756794,21.26247,21.255667,21.2576841399099,21.274424,21.2456941236912
22,21.2153580810522,20.8431896908655,21.2551239822823,21.2561398289242,21.25335,21.251505,21.2507031571576,21.269261,21.2347821078092
24,21.2112693253201,20.8141857901227,21.2532363018525,21.2521391800806,21.2495,21.24433,21.2429530165669,21.262933,21.232026941319
26,21.2072629345035,20.7849138984526,21.2507129003148,21.2521391800806,21.2495,21.241971,21.2380213027243,21.26093,21.2318128897704
28,21.2027228193376,20.7716299271547,21.2492790932476,21.2506293931452,21.24408,21.241971,21.2356852488432,21.25298,21.2309242036492
30,21.1963312749358,20.7427159498868,21.2451474097351,21.2457819830663,21.24378,21.241971,21.2330766694458,21.247684,21.2288624573843
32,21.1823897481304,20.7268840503818,21.2442139289363,21.2444973101329,21.24204,21.241916,21.2260301406035,21.247212,21.2241469707367
34,21.1651492099282,20.7061150350127,21.2404309624173,21.2410924470009,21.23762,21.240615,21.2219233682484,21.246335,21.2229960306504
36,21.1591091652645,20.6862133254562,21.2378117037921,21.2353601620777,21.23326,21.239693,21.212595356069,21.245676,21.2199384947931
38,21.1546255580801,20.6678652011863,21.2363429874615,21.2327644996777,21.23018,21.23878,21.2120686000179,21.244497,21.2199384947931
40,21.1482940623933,20.6532846087922,21.2315053370317,21.2327644996777,21.22973,21.236915,21.20752407986,21.24341,21.2195334649316
42,21.1408630307767,20.6358188386037,21.2310642519915,21.2316382730042,21.22888,21.232817,21.2006876136924,21.240873,21.2193280570063
44,21.132360433204,20.6180965336303,21.2286989875597,21.2280200499437,21.22821,21.232594,21.1998546141326,21.240873,21.2193280570063
