# FEs,AEDMTO,MFEA,MFEA-II,MFDE,MTGA,AEMTO,MKTDE,OTMTO,BLKT-DE
34,521.20971678345,520.930068452792,521.245418716909,521.23898283046,521.2479,521.237287,521.23880478835,521.246502,521.237676135142
36,521.199779084544,520.915897757172,521.243902427767,521.238494633292,521.2478,521.236869,521.23492657856,521.243166,521.236380154212
38,521.198469488062,520.903513505856,521.240189723816,521.23750244819,521.2435,521.236296,521.23492657856,521.241392,521.23629993464
40,521.197205855119,520.891311064502,521.234995376732,521.23750244819,521.2382,521.234457,521.233376735905,521.241392,521.235249625934
42,521.196575981443,520.876486401891,521.234995376732,521.236321946091,521.2373,521.232144,521.231702788289,521.241392,521.230872919105
44,521.186710564681,520.869461929908,521.234359663038,521.236321946091,521.2371,521.231294,521.231516824575,521.2401,521.228353573965
46,521.184344074478,520.859613850673,521.233338163152,521.233329097163,521.236,521.221076,521.231516824575,521.239906,521.228353573965
48,521.18299163878,520.85062406899,521.229535770832,521.233329097163,521.2349,521.21864,521.228619103218,521.239512,521.228353573965
50,521.181193090981,520.84325017407,521.228130843387,521.231930142863,521.2348,521.21864,521.228187368311,521.235912,521.228353573965
52,521.171390068972,520.833154126452,521.225595195631,521.229785215353,521.2348,521.217211,521.228187368311,521.232729,521.228353573965
54,521.167173207021,520.820255141854,521.225595195631,521.229785215353,521.2342,521.21608,521.2262986323,521.231808,521.227239969204
56,521.161010735889,520.810464422907,521.225362548968,521.228884854812,521.2342,521.213645,521.222726641655,521.231808,521.224689301562
58,521.1579253259,520.79595745467,521.22366187077,521.226684738039,521.2294,521.213645,521.22235617187,521.226769,521.224689301562
60,521.155880285388,520.778126003636,521.221113732704,521.215971600109,521.2282,521.213645,521.22235617187,521.224661,521.223490098319
62,521.15378752469,520.765966955163,521.221113732704,521.215971600109,521.2269,521.213645,521.22235617187,521.224661,521.223490098319
64,521.152138847751,520.753705576847,521.221113732704,521.215971600109,521.2269,521.213645,521.22235617187,521.22353,521.222185447733
66,521.146210908216,520.739427236756,521.219964335178,521.215142340634,521.2254,521.212197,521.222016644038,521.22353,521.222185447733
68,521.142507998164,520.728812289937,521.217916008387,521.215142340634,521.2248,521.211722,521.221235104856,521.223342,521.220338826447
70,521.138166934523,520.715312606608,521.217916008387,521.214821820352,521.2242,521.211722,521.221193628153,521.222998,521.214740577217
72,521.134950114388,520.70625654503,521.215060552025,521.214821820352,521.2242,521.210296,521.219533302639,521.222998,521.211973407795
74,521.132004331129,520.696529723039,521.214020417762,521.214369031085,521.2218,521.209959,521.219533302639,521.222738,521.211731813127
76,521.122439435199,520.688541740526,521.212349255058,521.214369031085,521.2218,521.209959,521.219533302639,521.222576,521.211731813127
78,521.117192533785,520.67203200331,521.212349255058,521.213695984628,521.2216,521.208831,521.217292884209,521.222011,521.211218982832
80,521.110699681465,520.659560392085,521.211559944395,521.213695984628,521.2212,521.204641,521.215940052891,521.219731,521.208899059781
82,521.102087132682,520.651576113869,521.211559944395,521.213695984628,521.2208,521.204586,521.215113890555,521.218961,521.207274226841
84,521.089817159996,520.645509477485,521.207043512592,521.210080365386,521.2208,521.204586,521.209421526288,521.218961,521.206775364949
86,521.079967616009,520.639796322243,521.207043512592,521.209962039046,521.2208,521.204586,521.208920435342,521.218833,521.206753646954
88,521.071591204329,520.628586866226,521.207043512592,521.209962039046,521.2208,521.204586,521.207932563219,521.215289,521.206748650859
90,521.066785041532,520.622723495112,521.207043512592,521.20953887866,521.2205,521.204501,521.207932563219,521.215289,521.205915689654
92,521.05567467497,520.616756525203,521.207043512592,521.20953887866,521.2183,521.204185,521.207932563219,521.214996,521.205915596628
94,521.042205130183,520.607012868157,521.2049649918,521.209353494412,521.2173,521.202815,521.204742904715,521.214996,521.205915581034
96,521.032178886069,520.601431368064,521.2049649918,521.209353494412,521.2173,521.20246,521.204637428291,521.214996,521.20591557945
98,521.021488006862,520.593404025768,521.2049649918,521.208845722784,521.2152,521.20246,521.204637428291,521.213096,521.205081420926
100,520.999337434232,520.591150827117,521.2049649918,521.208845722784,521.2152,521.202089,521.204637428291,521.21305,521.201372065951
