8.533196371729446e-11,1.328984797765997e-07,3.728311970263576e-08,6.536993168992922e-13,2.122394713209739e+01,1.209231284727869e+04,3.649422290587879e+02,4.539346673049767e-01,2.571983687588819e-03,8.485680796186909e+01,2.522935410514369e+00,3.450258586203958e-01,4.659714318584098e+01,1.462165282806005e-02,8.290622798471148e-03,1.320743624664090e+00,4.330584282735409e+02,1.411595897179832e+03,6.066345009117983e+02,6.040043673948044e+02,7.000701644832636e+02,7.000483183868583e+02,9.970900437661571e+06,1.330542317067294e+07,1.300709891479851e+03,1.300557634283694e+03,1.536039479531056e+03,1.536438132254656e+03,1.833031552887270e+07,1.884156922922053e+07,4.010051346164076e+03,4.460006808676571e+03,5.212632797467052e+02,5.212029105950936e+02,1.506944982029748e+04,1.622723392364965e+03,8.518586314820297e+04,3.359983536053721e+07
5.208882769558443e-09,9.789719889852222e-06,3.344597931942417e-08,5.631051180898794e-13,2.120817583739579e+01,1.254300909655125e+04,3.571510705989779e+02,2.971931591284706e-01,8.000536541787007e-03,9.891944255626537e+01,4.056894961107276e+00,1.039077984211360e+00,4.698551155226651e+01,7.319570378546080e+00,9.219985686636512e-03,1.507897456583223e+00,4.047293251127663e+02,2.321979695235252e+03,6.067467660524147e+02,6.048976339732704e+02,7.000456818023704e+02,7.000444328080893e+02,7.104493027811240e+06,1.016405774370372e+07,1.300761532829905e+03,1.300669328053240e+03,1.535391915782525e+03,1.537780093246791e+03,2.582729744403017e+07,1.452356076910444e+07,4.419506721822750e+03,4.523916721576908e+03,5.211861308168432e+02,5.212333287421178e+02,1.451087688469564e+04,1.622604824733272e+03,5.183162689609422e+04,1.167387328660073e+07
7.429057369279235e-12,1.164940499620570e-08,8.218909020030196e-08,4.124700581087382e-12,2.117611817998332e+01,1.187921285330807e+04,3.660583799019017e+02,2.814800775084744e-01,7.439521730238319e-03,1.016254240523194e+02,3.558516032141893e+00,7.871884935975899e-01,4.601656121703311e+01,9.221786317819891e-03,6.991977791767079e-03,1.480848302008454e+00,4.492238839168896e+02,2.463748244716371e+03,6.033814230400886e+02,6.091322974778564e+02,7.000725434622366e+02,7.000666717158416e+02,1.021492512803712e+07,1.005851788147819e+07,1.300661212936095e+03,1.300650286468438e+03,1.535166875371548e+03,1.536273320651951e+03,1.702343467864114e+07,2.863122941572885e+07,4.243797977082959e+03,3.821400470567138e+03,5.212440207745780e+02,5.212396435742269e+02,1.537045721028666e+04,1.622649888761262e+03,7.951123219231970e+04,2.585121039083811e+07
8.762357506242324e-11,1.548164956233222e-07,5.585499174287634e-09,0.000000000000000e+00,2.116755768017520e+01,1.242852768422411e+04,3.587180230413082e+02,4.137109033834431e-01,5.415844464317310e-03,4.615638698241469e+01,3.367395746029136e+00,9.462297183592199e-01,4.645686644800458e+01,1.323611640291489e-02,6.362731353080964e-03,1.259088943443331e+00,4.302727428684739e+02,2.091828276046163e+03,6.075331071592321e+02,6.104357805491017e+02,7.000617422579439e+02,7.000763283546081e+02,9.703137888706082e+06,1.049181140259782e+07,1.300701547429237e+03,1.300636684785229e+03,1.538430408078438e+03,1.537054769184991e+03,1.768025088364643e+07,1.655901185492542e+07,4.248114853005693e+03,4.059459011438371e+03,5.210876060714992e+02,5.212123782573070e+02,1.551400254376510e+04,1.622978251741156e+03,6.898726009167168e+04,1.220202453426649e+07
7.422832216663622e-07,9.354235343153050e-04,8.235965687219959e-09,0.000000000000000e+00,2.119883589171230e+01,1.288620149370841e+04,3.778413423001684e+02,3.446761734005414e-01,5.424199128534646e-03,4.640346337442418e+01,3.311246387898980e+00,7.396157597381290e-01,4.612020460614784e+01,9.528608073159361e-03,8.068285274166143e-03,1.435063599406263e+00,3.825076500871917e+02,2.669890812689006e+03,6.044798884006583e+02,6.024309012650216e+02,7.000678297931752e+02,7.000516165167313e+02,4.456779327096716e+06,6.165523279558027e+06,1.300587479460001e+03,1.300581927488206e+03,1.535099110405413e+03,1.536351799315094e+03,2.868980195581868e+07,9.083822337191377e+06,4.589855096565199e+03,3.944349241535072e+03,5.212340882685271e+02,5.212404809297714e+02,1.491540626556056e+04,1.622824305704444e+03,5.898417926227430e+04,3.284994186798567e+07
9.614531393253856e-14,2.052260583695897e-10,5.342259079554879e-09,0.000000000000000e+00,2.119776551803544e+01,1.168100612995485e+04,3.720933093375336e+02,4.466265314654095e-01,4.461461340693695e-03,4.698603221851776e+01,2.146044845232535e+00,3.127797322999228e-01,4.919732356860394e+01,4.005322498862617e+00,8.318088159976811e-03,1.438081446052223e+00,4.407163583707328e+02,1.989986923219916e+03,6.091259443819562e+02,6.078485369409899e+02,7.000422098006892e+02,7.000444325043838e+02,3.622819029969049e+06,3.314731465477083e+06,1.300715363202731e+03,1.300522276663553e+03,1.533910838825177e+03,1.533256544956255e+03,1.950594182759581e+07,1.163251583189031e+07,4.432901545841360e+03,4.771509252660891e+03,5.211355656614546e+02,5.212416188961575e+02,1.519533495972689e+04,1.622866160387821e+03,6.917618463481819e+04,2.136575004152638e+07
7.824852987781128e-10,1.076137248645637e-06,5.301963756920713e-08,1.547206807117618e-12,2.119129200363992e+01,1.272339137102991e+04,3.558260421215342e+02,2.538238590233481e-01,3.253214815889471e-03,8.562961189984041e+01,5.289815456344528e+00,1.402666754081423e+00,4.682151275497676e+01,2.190310719813837e-02,5.850839253714213e-03,1.479642962946357e+00,4.214996699384502e+02,2.542467335071637e+03,6.092710516892839e+02,6.093270722542279e+02,7.000572633638872e+02,7.000571430059608e+02,1.413974976138156e+07,1.108850562711401e+07,1.300641686234325e+03,1.300638123896514e+03,1.538642093323471e+03,1.532313631176462e+03,8.892290377397222e+06,2.375375976773388e+07,4.192169960400091e+03,4.441872278388952e+03,5.212605034424629e+02,5.212266472684593e+02,1.477986866787541e+04,1.622571158202866e+03,6.692507170548689e+04,2.261928822506469e+07
1.688749140527079e-10,3.722705272934945e-07,1.544791050633876e-08,3.552713678800501e-15,2.021086199307347e+01,4.060595689139078e+03,3.940860863024418e+02,2.477478245933150e-01,4.397710976140168e-03,9.089112510665845e+01,3.262384641885231e+00,5.526693515947656e-01,4.698412342428195e+01,5.739788099310594e-02,5.618789159667958e-03,1.302670743827150e+00,4.497221045998675e+02,2.137150995007567e+03,6.109657711374749e+02,6.130759963551166e+02,7.000546942124349e+02,7.000536755555327e+02,8.071881592876649e+06,7.098186632512351e+06,1.300667863444896e+03,1.300598848139569e+03,1.537340086443760e+03,1.536157477402912e+03,4.101532349467342e+07,2.593205898950208e+07,4.250879982173448e+03,4.339616811861621e+03,5.212148547447507e+02,5.211477281318658e+02,1.532787956277426e+04,1.622856717338125e+03,7.697776760301656e+04,2.488457590362955e+07
2.860549019878533e-09,5.424059398961845e-06,7.844190186290234e-09,0.000000000000000e+00,2.118442179193302e+01,1.228728607155197e+04,3.491376736296802e+02,6.011631780256590e-01,4.100290028010711e-03,4.462378757654395e+01,3.010808192161609e+00,8.271007911917252e-01,4.658371245964577e+01,1.127534735513258e-02,9.274772507114504e-03,1.492353731402005e+00,4.118888797027460e+02,1.707072585795457e+03,6.065499055390246e+02,6.060827671258685e+02,7.000677914236692e+02,7.000822793184345e+02,7.888008676398568e+06,8.291513431897331e+06,1.300613876034095e+03,1.300565491726579e+03,1.536006853527137e+03,1.536596525637049e+03,2.518404530068559e+07,2.354069588345047e+07,4.013917215243839e+03,4.330096100047555e+03,5.211784892206251e+02,5.211562021458811e+02,1.505158306430317e+04,1.622496842519013e+03,1.095458842766424e+05,2.427681623950804e+07
1.476816446910334e-10,2.357301607247564e-07,1.805118277076190e-08,5.329070518200751e-14,2.110801784487285e+01,1.189580153805680e+04,3.729420752570563e+02,2.122882516284614e-01,4.488450907950359e-03,4.675948478649751e+01,5.720119062620481e+00,9.346081634477699e-01,4.938304102950396e+01,1.259858140157184e+01,5.892502922296483e-03,1.247141699078369e+00,4.339442195660366e+02,2.125043291441012e+03,6.023301428850714e+02,6.032310477024068e+02,7.000716484165664e+02,7.000612284862252e+02,1.018591860710551e+07,9.099553714515993e+06,1.300678746075559e+03,1.300580420331990e+03,1.536567953536370e+03,1.534139586312093e+03,2.130409171989851e+07,1.260311972562058e+07,4.078043067940319e+03,4.442483768321004e+03,5.212518051172453e+02,5.211638129174445e+02,1.454930485855158e+04,1.622478453961661e+03,5.880276516436857e+04,2.331547108214550e+07
