6.07E+02,6.04E+02,7.00E+02,7.00E+02,9.97E+06,1.33E+07,1.30E+03,1.30E+03,1.54E+03,1.54E+03,1.83E+07,1.88E+07,4.01E+03,4.46E+03,5.21E+02,5.21E+02,1.51E+04,1.62E+03,8.52E+04,3.36E+07
6.07E+02,6.05E+02,7.00E+02,7.00E+02,7.10E+06,1.02E+07,1.30E+03,1.30E+03,1.54E+03,1.54E+03,2.58E+07,1.45E+07,4.42E+03,4.52E+03,5.21E+02,5.21E+02,1.45E+04,1.62E+03,5.18E+04,1.17E+07
6.03E+02,6.09E+02,7.00E+02,7.00E+02,1.02E+07,1.01E+07,1.30E+03,1.30E+03,1.54E+03,1.54E+03,1.70E+07,2.86E+07,4.24E+03,3.82E+03,5.21E+02,5.21E+02,1.54E+04,1.62E+03,7.95E+04,2.59E+07
6.08E+02,6.10E+02,7.00E+02,7.00E+02,9.70E+06,1.05E+07,1.30E+03,1.30E+03,1.54E+03,1.54E+03,1.77E+07,1.66E+07,4.25E+03,4.06E+03,5.21E+02,5.21E+02,1.55E+04,1.62E+03,6.90E+04,1.22E+07
6.04E+02,6.02E+02,7.00E+02,7.00E+02,4.46E+06,6.17E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,2.87E+07,9.08E+06,4.59E+03,3.94E+03,5.21E+02,5.21E+02,1.49E+04,1.62E+03,5.90E+04,3.28E+07
6.09E+02,6.08E+02,7.00E+02,7.00E+02,3.62E+06,3.31E+06,1.30E+03,1.30E+03,1.53E+03,1.53E+03,1.95E+07,1.16E+07,4.43E+03,4.77E+03,5.21E+02,5.21E+02,1.52E+04,1.62E+03,6.92E+04,2.14E+07
6.09E+02,6.09E+02,7.00E+02,7.00E+02,1.41E+07,1.11E+07,1.30E+03,1.30E+03,1.54E+03,1.53E+03,8.89E+06,2.38E+07,4.19E+03,4.44E+03,5.21E+02,5.21E+02,1.48E+04,1.62E+03,6.69E+04,2.26E+07
6.11E+02,6.13E+02,7.00E+02,7.00E+02,8.07E+06,7.10E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,4.10E+07,2.59E+07,4.25E+03,4.34E+03,5.21E+02,5.21E+02,1.53E+04,1.62E+03,7.70E+04,2.49E+07
6.07E+02,6.06E+02,7.00E+02,7.00E+02,7.89E+06,8.29E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,2.52E+07,2.35E+07,4.01E+03,4.33E+03,5.21E+02,5.21E+02,1.51E+04,1.62E+03,1.10E+05,2.43E+07
6.02E+02,6.03E+02,7.00E+02,7.00E+02,1.02E+07,9.10E+06,1.30E+03,1.30E+03,1.54E+03,1.53E+03,2.13E+07,1.26E+07,4.08E+03,4.44E+03,5.21E+02,5.21E+02,1.45E+04,1.62E+03,5.88E+04,2.33E+07
