6.55E+02,6.61E+02,7.01E+02,7.01E+02,4.29E+06,3.10E+06,1.30E+03,1.30E+03,1.60E+03,1.55E+03,2.80E+06,1.77E+06,3.54E+03,3.66E+03,5.21E+02,5.20E+02,7.19E+03,1.62E+03,6.91E+04,5.79E+06
6.51E+02,6.47E+02,7.01E+02,7.01E+02,5.08E+06,3.49E+06,1.30E+03,1.30E+03,1.57E+03,1.56E+03,1.17E+06,2.24E+06,3.11E+03,3.19E+03,5.20E+02,5.21E+02,8.60E+03,1.62E+03,6.53E+04,2.82E+06
6.48E+02,6.44E+02,7.01E+02,7.00E+02,2.23E+06,3.42E+06,1.30E+03,1.30E+03,1.56E+03,1.54E+03,2.02E+06,3.76E+06,3.45E+03,2.84E+03,5.21E+02,5.21E+02,9.39E+03,1.62E+03,4.10E+04,3.87E+06
6.54E+02,6.46E+02,7.01E+02,7.01E+02,8.74E+06,5.23E+06,1.30E+03,1.30E+03,1.60E+03,1.56E+03,2.40E+06,2.68E+06,2.96E+03,3.28E+03,5.21E+02,5.21E+02,8.58E+03,1.62E+03,2.93E+04,2.24E+06
6.58E+02,6.52E+02,7.01E+02,7.01E+02,4.84E+06,6.85E+06,1.30E+03,1.30E+03,1.59E+03,1.59E+03,4.37E+06,2.41E+06,2.84E+03,3.16E+03,5.21E+02,5.20E+02,9.58E+03,1.62E+03,7.21E+04,3.63E+06
6.47E+02,6.55E+02,7.01E+02,7.01E+02,8.88E+06,8.15E+06,1.30E+03,1.30E+03,1.60E+03,1.56E+03,2.29E+06,1.56E+06,3.50E+03,3.67E+03,5.21E+02,5.21E+02,7.93E+03,1.62E+03,5.37E+04,5.73E+06
6.52E+02,6.57E+02,7.01E+02,7.01E+02,8.40E+06,8.39E+06,1.30E+03,1.30E+03,1.58E+03,1.59E+03,1.70E+06,4.53E+06,3.73E+03,2.89E+03,5.21E+02,5.21E+02,7.98E+03,1.62E+03,5.05E+04,3.44E+06
6.55E+02,6.48E+02,7.01E+02,7.01E+02,2.72E+06,1.80E+06,1.30E+03,1.30E+03,1.57E+03,1.59E+03,2.95E+06,9.32E+05,4.24E+03,3.54E+03,5.21E+02,5.21E+02,9.00E+03,1.62E+03,4.49E+04,1.88E+06
6.43E+02,6.42E+02,7.01E+02,7.01E+02,3.77E+06,5.08E+06,1.30E+03,1.30E+03,1.58E+03,1.58E+03,4.34E+06,4.92E+05,3.99E+03,3.45E+03,5.21E+02,5.21E+02,8.62E+03,1.62E+03,3.81E+04,1.02E+07
6.53E+02,6.50E+02,7.01E+02,7.01E+02,6.58E+06,3.59E+06,1.30E+03,1.30E+03,1.56E+03,1.59E+03,8.95E+05,2.99E+06,3.41E+03,3.59E+03,5.21E+02,5.21E+02,9.00E+03,1.62E+03,1.79E+04,3.73E+06
6.48E+02,6.44E+02,7.01E+02,7.01E+02,5.48E+06,4.35E+06,1.30E+03,1.30E+03,1.57E+03,1.58E+03,2.58E+06,2.77E+06,3.22E+03,3.46E+03,5.21E+02,5.21E+02,8.07E+03,1.62E+03,2.44E+04,7.02E+06
6.57E+02,6.54E+02,7.01E+02,7.01E+02,3.63E+06,5.83E+06,1.30E+03,1.30E+03,1.55E+03,1.56E+03,8.85E+05,2.15E+06,2.90E+03,4.03E+03,5.20E+02,5.21E+02,8.16E+03,1.62E+03,6.36E+04,2.53E+06
6.45E+02,6.57E+02,7.01E+02,7.01E+02,7.26E+06,4.11E+06,1.30E+03,1.30E+03,1.57E+03,1.54E+03,1.12E+06,1.74E+06,3.50E+03,3.68E+03,5.21E+02,5.21E+02,8.27E+03,1.62E+03,5.36E+04,2.85E+06
6.51E+02,6.48E+02,7.01E+02,7.01E+02,4.26E+06,5.22E+06,1.30E+03,1.30E+03,1.58E+03,1.57E+03,3.76E+06,3.50E+06,3.27E+03,3.80E+03,5.20E+02,5.20E+02,8.06E+03,1.62E+03,1.80E+04,2.41E+06
6.58E+02,6.50E+02,7.01E+02,7.01E+02,5.56E+06,5.77E+06,1.30E+03,1.30E+03,1.57E+03,1.56E+03,3.92E+06,5.30E+06,3.29E+03,3.95E+03,5.20E+02,5.21E+02,6.85E+03,1.62E+03,8.29E+04,3.58E+06
6.54E+02,6.58E+02,7.01E+02,7.01E+02,2.50E+06,2.40E+06,1.30E+03,1.30E+03,1.56E+03,1.56E+03,1.68E+06,3.13E+06,3.66E+03,2.72E+03,5.21E+02,5.21E+02,8.04E+03,1.62E+03,4.49E+04,2.31E+06
6.46E+02,6.39E+02,7.01E+02,7.01E+02,3.15E+06,4.65E+06,1.30E+03,1.30E+03,1.57E+03,1.58E+03,2.58E+06,2.48E+06,3.23E+03,3.81E+03,5.21E+02,5.21E+02,1.04E+04,1.62E+03,5.01E+04,6.56E+06
6.55E+02,6.55E+02,7.01E+02,7.01E+02,5.27E+06,2.04E+06,1.30E+03,1.30E+03,1.57E+03,1.57E+03,1.88E+06,1.04E+06,4.19E+03,2.73E+03,5.21E+02,5.21E+02,8.44E+03,1.62E+03,8.42E+04,2.63E+06
6.63E+02,6.58E+02,7.01E+02,7.01E+02,4.58E+06,4.87E+06,1.30E+03,1.30E+03,1.56E+03,1.57E+03,1.63E+06,2.45E+06,3.05E+03,4.22E+03,5.21E+02,5.21E+02,8.78E+03,1.62E+03,4.89E+04,1.30E+06
6.58E+02,6.51E+02,7.01E+02,7.01E+02,3.63E+06,4.13E+06,1.30E+03,1.30E+03,1.56E+03,1.57E+03,3.54E+06,9.70E+05,2.97E+03,2.42E+03,5.21E+02,5.21E+02,8.22E+03,1.62E+03,3.36E+04,2.38E+06
6.57E+02,6.63E+02,7.01E+02,7.01E+02,2.30E+06,4.70E+06,1.30E+03,1.30E+03,1.58E+03,1.59E+03,1.71E+06,3.66E+06,3.14E+03,2.55E+03,5.21E+02,5.21E+02,8.31E+03,1.62E+03,1.97E+04,4.58E+06
6.57E+02,6.46E+02,7.01E+02,7.01E+02,3.66E+06,2.12E+06,1.30E+03,1.30E+03,1.57E+03,1.56E+03,5.75E+06,3.83E+06,3.10E+03,2.98E+03,5.21E+02,5.21E+02,8.69E+03,1.62E+03,4.79E+04,6.14E+06
6.50E+02,6.51E+02,7.01E+02,7.01E+02,2.18E+06,5.60E+06,1.30E+03,1.30E+03,1.56E+03,1.56E+03,1.95E+06,6.12E+05,3.77E+03,3.80E+03,5.20E+02,5.21E+02,8.15E+03,1.62E+03,4.29E+04,1.26E+06
6.47E+02,6.44E+02,7.01E+02,7.01E+02,5.12E+06,7.28E+06,1.30E+03,1.30E+03,1.59E+03,1.55E+03,2.26E+06,1.30E+06,3.27E+03,3.83E+03,5.20E+02,5.21E+02,1.07E+04,1.62E+03,4.24E+04,7.68E+06
6.50E+02,6.53E+02,7.01E+02,7.01E+02,2.05E+06,3.78E+06,1.30E+03,1.30E+03,1.56E+03,1.58E+03,4.46E+06,2.52E+06,4.00E+03,3.31E+03,5.20E+02,5.20E+02,8.34E+03,1.62E+03,3.17E+04,3.64E+06
6.47E+02,6.48E+02,7.01E+02,7.01E+02,4.08E+06,1.53E+06,1.30E+03,1.30E+03,1.59E+03,1.55E+03,3.01E+06,1.24E+06,2.93E+03,3.37E+03,5.21E+02,5.20E+02,7.64E+03,1.62E+03,3.42E+04,1.82E+06
6.54E+02,6.51E+02,7.01E+02,7.01E+02,1.94E+06,4.74E+06,1.30E+03,1.30E+03,1.60E+03,1.58E+03,1.14E+06,2.75E+06,3.78E+03,2.88E+03,5.21E+02,5.21E+02,8.06E+03,1.62E+03,4.53E+04,4.85E+06
6.57E+02,6.48E+02,7.01E+02,7.01E+02,8.08E+06,1.57E+06,1.30E+03,1.30E+03,1.56E+03,1.55E+03,2.45E+06,2.26E+06,3.73E+03,4.23E+03,5.21E+02,5.21E+02,8.40E+03,1.62E+03,5.15E+04,2.50E+06
6.58E+02,6.53E+02,7.01E+02,7.01E+02,6.34E+06,2.53E+06,1.30E+03,1.30E+03,1.55E+03,1.57E+03,3.68E+06,5.48E+05,3.14E+03,2.91E+03,5.21E+02,5.21E+02,7.17E+03,1.62E+03,6.64E+04,7.48E+06
6.44E+02,6.55E+02,7.01E+02,7.01E+02,4.11E+06,5.83E+06,1.30E+03,1.30E+03,1.57E+03,1.55E+03,1.23E+06,2.14E+06,3.21E+03,3.28E+03,5.21E+02,5.21E+02,7.23E+03,1.62E+03,7.19E+04,8.10E+06
