# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
0,1789.22485678424,1770.52356012991,1739.74953309373,1801.18174552894,1799.4078373156,1801.18174552894,1745.33352269263
2,844.179192284584,864.265789664558,716.344688654502,1445.80305,803.651231957414,1024.29627,1247.50631153259
4,720.175845592011,768.477806977446,714.776282780613,1232.55638,742.50469285582,864.311982,1069.53959712782
6,705.27559194666,732.523835836006,714.399892654801,1050.039809,722.596931637576,804.711397,956.948135463276
8,702.360078892394,717.220243372016,714.216908272881,931.210046,713.213176551785,759.744849,899.982160218425
10,701.500344210518,710.278799254079,714.100968762371,848.356809,708.077949818001,734.742096,853.986394523991
12,701.169411205075,706.48826888274,714.013601693695,796.48821,705.391191291867,718.747852,811.648555506776
14,700.96190118801,704.599571531252,713.974339924196,763.924289,703.606267003894,711.511588,781.542795682105
16,700.700577052078,703.234800766772,713.944895104242,743.284658,702.562002013362,706.648645,760.833101362559
18,700.471708322246,702.521330853934,713.923309062246,730.607049,701.986133568571,704.209967,744.823742604207
20,700.291251014755,702.014766967703,713.908989369231,722.73946,701.590050555355,702.71499,733.464980109269
22,700.157962184784,701.754843151417,713.897293514386,718.024308,701.382578184363,701.988235,727.205095252001
24,700.102463160799,701.589815320485,713.893971912711,714.621295,701.224444125248,701.566695,719.811847512637
26,700.064929134286,701.454163396817,713.888087236125,712.450825,701.142580940354,701.313075,715.281562551267
28,700.045670265022,701.339422170372,713.882399536042,710.742822,701.09182986748,701.155914,711.418159255496
30,700.030752703521,701.272952806488,713.878413746323,709.307938,701.062385673621,701.087427,708.973000988609
32,700.01930905956,701.221159122533,713.874390320791,708.054324,701.039596258308,701.047769,707.190306567237
34,700.014091807491,701.189655015247,713.870628556954,706.867481,701.009085178805,701.002065,705.695701765793
36,700.011585466624,701.153069213876,713.867024382447,706.002411,700.975947783853,700.927607,704.599896865859
38,700.009627541304,701.127696449712,713.864554322155,705.309423,700.935794559596,700.816867,703.869059174556
40,700.008647362854,701.113852264724,713.861378719399,704.420566,700.897065874605,700.673871,703.20973933625
42,700.007713360555,701.088933083426,713.858301198022,703.886261,700.866189566359,700.556858,702.638023146142
44,700.006370285988,701.075316840657,713.85574199864,703.318791,700.811735869789,700.453534,702.312489699067
46,700.006061096679,701.06325941817,713.853323640126,702.939658,700.777957216291,700.358846,702.059759760007
48,700.005829342723,701.047066174823,713.850074394753,702.630063,700.73536089576,700.27884,701.863322693377
50,700.005632865262,701.034426310645,713.847020286546,702.316532,700.695378106854,700.2233,701.634981058132
52,700.005536118184,701.01631970028,713.845198461231,702.157106,700.646361805676,700.176094,701.460687784292
54,700.005480600827,700.994795930152,713.841276432382,701.908687,700.614377910819,700.141506,701.340626079133
56,700.005437985627,700.975979708704,713.838596035245,701.768835,700.569481657407,700.112422,701.289477942694
58,700.005408514625,700.967034383275,713.836049218262,701.656669,700.521222736288,700.087462,701.215329572322
60,700.005395619721,700.960694211121,713.833357079277,701.51689,700.477127846214,700.068317,701.170015693379
62,700.005380001462,700.95287006307,713.830618533203,701.444186,700.45192798342,700.054257,701.132931173182
64,700.005358223426,700.943879551834,713.82855924901,701.379073,700.399535387091,700.042419,701.099184478118
66,700.00535035073,700.936535467381,713.8267494002,701.308032,700.368844986024,700.034483,701.074450877013
68,700.005346887801,700.926594509625,713.824423773942,701.246549,700.343311049267,700.027609,701.051447147206
70,700.005344690247,700.919210704972,713.822821594162,701.205639,700.311338165122,700.022056,701.031897834439
72,700.005342754755,700.908014823389,713.82034357906,701.17419,700.282535226765,700.017939,701.004484108207
74,700.005339634887,700.900249268652,713.817609741749,701.140537,700.260329127653,700.01472,700.984800450498
76,700.005338177922,700.894333595758,713.815549279133,701.113992,700.232969713466,700.012227,700.955056103818
78,700.005337208329,700.888129295827,713.813363082635,701.096451,700.206205482202,700.010083,700.927463923257
80,700.005336307396,700.882612945529,713.81135855024,701.07983,700.185485731997,700.00849,700.894077633484
82,700.005335969717,700.87748495258,713.808851170381,701.065261,700.170988914713,700.007258,700.853832542313
84,700.005335692631,700.87268791279,713.807080030579,701.052493,700.150592541442,700.006175,700.811972127568
86,700.005335583996,700.868927742903,713.805219368491,701.042135,700.133624212411,700.00534,700.787741847005
88,700.005335437723,700.864112331458,713.803480042489,701.026477,700.124157572967,700.004767,700.74807186798
90,700.005335281185,700.856548109241,713.80162778592,701.006384,700.111722554807,700.004129,700.708017788519
92,700.005335181146,700.847292949621,713.799882344757,700.986353,700.098396465008,700.00373,700.663080148777
94,700.005335112668,700.839594182458,713.798314686566,700.956829,700.087181233841,700.003367,700.612981465672
96,700.005335069066,700.834380360352,713.796677408586,700.915401,700.07771849812,700.003093,700.576089595168
98,700.005335054626,700.829919646047,713.794267692841,700.861502,700.071176183759,700.002867,700.524101996052
100,700.005335045458,700.826072023677,713.792200820195,700.830544,700.061992661102,700.002708,700.488513630463
