# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
0,21.4119629782047,21.3611074508626,21.3442660707005,21.3911264180964,21.3829308849986,21.3911264180964,21.3496668396323
2,19.7639528046196,19.2505640392027,3.61663420363068,21.280231,18.7735009204507,21.145985,21.250689846036
4,12.1596620491525,16.4814396201123,1.22985271555225,21.204887,14.981152192965,20.861502,21.1887907960049
6,8.58172086798667,13.1744219131532,0.135477374755523,21.108913,10.9311068428229,20.412664,21.063226249844
8,7.25935209611167,10.2875508355539,0.0231144343916967,20.830029,7.96040707101243,19.646089,20.7196573699348
10,6.23408768835129,8.33381459464967,0.00457348807555255,20.334935,6.23781004657753,17.728737,20.3383093040445
12,5.84061848186805,6.70603368496276,0.000864290775910289,19.625206,5.13567637550188,15.716064,19.538259070977
14,5.69849206296291,5.65192872149489,0.000202276889722874,18.721449,4.43638815756162,13.680832,18.695640433052
16,5.65024653962383,4.96043086732507,5.54422848723017e-05,17.162508,3.98094454490528,11.399057,17.6877736316462
18,5.62615745043826,4.5215744811333,1.1799922599387e-05,15.791127,3.67117076469742,9.516014,16.5639152847326
20,5.61825861960555,4.23684148441362,3.09552386692502e-06,13.97188,3.45529372340151,7.925205,15.5472642709272
22,5.61312373327525,4.03772705950926,9.17244202902623e-07,12.424296,3.24400478607629,6.797101,14.2700975696196
24,5.6124546781,3.90633282714259,3.54413833569822e-07,10.898535,2.99526951052918,5.92942,13.1527791960296
26,5.61226563165732,3.80695474045172,1.3732630469813e-07,9.431327,2.73212371135788,5.153705,12.0687553954333
28,5.61214739378037,3.73613029496674,6.5777263043761e-08,8.324958,2.42903958658195,4.575965,11.0022456880417
30,5.61213213431471,3.68457853586394,4.09850914095955e-08,7.33743,2.12565999481444,4.224863,10.1924108992398
32,5.6121246135548,3.63436543786139,3.62865485807144e-08,6.676031,1.77224952887158,3.965434,9.21788275300531
34,5.61212112109981,3.60782404356802,3.30087068197334e-08,6.090718,1.45492201387816,3.66092,8.38664059075793
36,5.61211957194649,3.57587318750166,3.13360992857762e-08,5.652913,1.18551650830983,3.4631,7.64231514546907
38,5.61211947473203,3.55206004446372,2.14853658420111e-08,5.286378,0.901284526699369,3.285169,7.05575432770314
40,5.61211941322522,3.53542942379601,2.03454301702285e-08,5.029698,0.666555428590678,3.112596,6.53375884254086
42,5.61211926091925,3.50854893822625,1.32695694432528e-08,4.783943,0.422891074999727,2.950971,6.04321912804989
44,5.61211924631349,3.4970913804158,1.19050363049193e-08,4.551405,0.25450694104903,2.804944,5.61667682385758
46,5.61211924011849,3.47963074887228,9.87763855893794e-09,4.345125,0.13436557389744,2.703941,5.33210714868505
48,5.61211923954295,3.46426731421013,8.89215841700282e-09,4.229754,0.0685802853985613,2.563489,4.94071952349185
50,5.61211923939291,3.45046782088134,8.23955546754481e-09,4.056189,0.0338623944431826,2.435442,4.74666043080546
52,5.61211923931866,3.44007431304009,6.96704696897162e-09,3.951609,0.0178359608440673,2.333288,4.51997754157097
54,5.61211923911483,3.4304439312418,6.91139572239763e-09,3.824785,0.00872329516961887,2.174441,4.26220231644283
56,5.61211923910428,3.41966581813583,6.21182329278251e-09,3.722431,0.00464625332254673,2.051955,4.04643176191008
58,5.61211923886732,3.41281896472017,6.21182329278251e-09,3.6116,0.00249296378332643,1.762408,3.89784980872031
60,5.61211923886625,3.40359240797851,5.15351074407514e-09,3.502073,0.0014903557561268,1.486972,3.73922627330081
62,5.612119238866,3.39373234747059,5.15351074407514e-09,3.398311,0.000845245357044,1.159864,3.50476663204901
64,5.61211923886589,3.38536138100781,5.05760725152034e-09,3.335175,0.000468077315326158,0.838661,3.35686470733344
66,5.61211923886587,3.3824943722578,5.01602190894346e-09,3.238507,0.000246311547127516,0.633781,3.17951324903213
68,5.61211923886586,3.37368964164124,4.16503258549028e-09,3.149879,0.000138633984899468,0.420988,3.0158245737788
70,5.61211923886586,3.36972156963547,4.06190867607847e-09,3.042782,7.86644816876366e-05,0.279886,2.86901124683972
72,5.61211923886586,3.36362625259877,4.06190867607847e-09,2.929068,4.35614696916886e-05,0.187351,2.63265232146618
74,5.61211923886586,3.35563720679421,3.96464295467543e-09,2.849308,2.48624700278199e-05,0.128177,2.45747974551739
76,5.61211923886586,3.34935079350018,3.96105199011269e-09,2.7674,1.41067623102842e-05,0.091917,2.21060112791721
78,5.61211923886586,3.34626573138571,3.96105199011269e-09,2.653619,7.6845157452136e-06,0.063734,1.96141749340778
80,5.61211923886586,3.34197623343493,3.87885249845491e-09,2.566428,4.56328513388134e-06,0.045846,1.73922522598376
82,5.61211923886586,3.33924534558623,3.37955471015524e-09,2.466901,2.57048283357856e-06,0.033189,1.51445569223787
84,5.61211923886586,3.3339161310054,3.36155003092623e-09,2.361,1.3936970087632e-06,0.024297,1.34442178845589
86,5.61211923886586,3.32881982076652,3.36155003092623e-09,2.219067,7.85674611414322e-07,0.017364,1.10455501638756
88,5.61211923886586,3.32417086860427,3.36155003092623e-09,2.078702,4.36208860025526e-07,0.012982,0.943517940187494
90,5.61211923886586,3.32090536653189,3.36155003092623e-09,1.944531,2.32751537806071e-07,0.009599,0.78964694165661
92,5.61211923886586,3.31786039548683,3.36155003092623e-09,1.763061,1.29523403735732e-07,0.007317,0.653478003538525
94,5.61211923886586,3.3150636462637,3.35689076536028e-09,1.602332,7.29578471118468e-08,0.005321,0.515765201554121
96,5.61211923886586,3.31120910605817,3.17302279266111e-09,1.439775,4.28852214776991e-08,0.003896,0.431988434515676
98,5.61211923886586,3.30890504545133,3.17302279266111e-09,1.254374,2.6262032844689e-08,0.002881,0.365329198280418
100,5.61211923886586,3.30467815177148,3.17028743997601e-09,1.062908,1.59569205848698e-08,0.002113,0.302362501949658
