# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
0,1782.72547971325,1761.07926284529,1740.79840079998,1799.19930249658,1789.96333256172,1799.19930249658,1747.51438400658
2,835.45298627847,860.316165767307,711.573736582556,1456.097023,808.722883452402,1016.459491,1248.83376414288
4,719.826834329962,768.392126499999,709.63805110045,1220.922455,743.970241773477,875.109515,1065.60153282086
6,705.571251743865,730.623219874647,708.764655830346,1026.832299,722.631653744015,795.651892,962.991514611954
8,702.569833644427,716.657258964953,708.216040849396,923.068685,713.146444793998,756.810894,902.082115700525
10,701.535868489802,709.891141157434,707.849520514191,844.859476,708.29442282535,731.347774,852.321821161739
12,701.121940712574,706.308083698532,707.531375508143,797.43593,705.348216878082,718.492924,814.021950442156
14,700.966291226809,704.295360518794,707.310274836567,764.965636,703.694830065236,711.282675,780.273355022284
16,700.705708438492,703.095282299555,707.14198352595,744.140145,702.618378673495,706.423012,758.536685794474
18,700.469331738102,702.421904052885,706.98112236611,730.030263,701.995193362982,703.963789,741.035984499548
20,700.296194810024,702.060193348885,706.848961887989,722.01637,701.646815069238,702.622618,731.556573349897
22,700.193411815702,701.80472735393,706.739642946483,717.459373,701.402066030603,701.890519,725.62654773028
24,700.120170677539,701.645221219316,706.632589194715,714.107456,701.22910353059,701.507913,718.625293463297
26,700.080286559652,701.500526157473,706.549869829907,711.783448,701.152132962586,701.27895,713.953930509363
28,700.050775636107,701.367702175288,706.459680527373,710.19166,701.097046904699,701.152324,711.04870568164
30,700.034987528266,701.299630842834,706.369475081933,708.805167,701.063299125137,701.082766,708.583318483374
32,700.023882542598,701.237425658976,706.290078640673,707.741249,701.036759341948,701.04025,706.940567850187
34,700.018849676718,701.192701108346,706.215855026226,706.66636,701.012781232331,700.996318,705.444691499526
36,700.015333684178,701.16370065981,706.156889423253,705.727989,700.980092122889,700.906779,704.598732628889
38,700.012384951258,701.137042040756,706.090534547963,704.982859,700.942833374453,700.796556,703.938184330688
40,700.010520376943,701.107314856332,706.032670801922,704.377119,700.897948957903,700.679019,703.126332246608
42,700.00962152913,701.091615288027,705.971589861167,703.889933,700.854718072817,700.566539,702.667540318566
44,700.008719393316,701.081639621038,705.921493592449,703.446299,700.823147436162,700.464953,702.355800743053
46,700.008164407623,701.070779408034,705.869553646408,702.997231,700.784420483743,700.377686,702.059181668205
48,700.007805492423,701.063617420168,705.830311077801,702.679143,700.739879463084,700.299168,701.856030307861
50,700.007535086965,701.05623871399,705.784288743024,702.381116,700.69728707769,700.243079,701.664562683614
52,700.007373024641,701.048492555702,705.745342202936,702.149783,700.662076105327,700.1931,701.497492811113
54,700.006956134432,701.041693960325,705.705773443059,701.958628,700.608625518321,700.147226,701.368203193526
56,700.006832966078,701.027586320017,705.669504070719,701.784904,700.57421906745,700.116533,701.288657373211
58,700.006781777376,701.021586288482,705.639592019641,701.650243,700.529314309343,700.092408,701.224488180921
60,700.006712248349,701.013713612187,705.605153997282,701.556473,700.488102619453,700.073226,701.180801315486
62,700.006686246092,701.003012818406,705.580582323371,701.462241,700.446658065279,700.058274,701.13294428615
64,700.006674729405,700.995022496174,705.549594217363,701.372378,700.41137898584,700.046054,701.097383718444
66,700.00666616248,700.987347057458,705.526736936419,701.313906,700.380305516874,700.036645,701.070348055198
68,700.006662074269,700.974549140569,705.501746893462,701.259729,700.354037101826,700.029904,701.050103489763
70,700.006659214751,700.96191375758,705.481814983875,701.21736,700.321903212484,700.024231,701.031875630952
72,700.006657372425,700.951452072193,705.458305390918,701.177593,700.293183338192,700.019588,701.011158138424
74,700.006653635055,700.939756373048,705.441490330013,701.149472,700.267700870341,700.016159,700.982723877984
76,700.006652571422,700.932476788808,705.420938709482,701.124736,700.234944307134,700.013352,700.958238250108
78,700.006650751703,700.92063687568,705.400709471529,701.100549,700.213179445214,700.011307,700.926941807507
80,700.006650388457,700.911572546781,705.385578096959,701.085482,700.198215288283,700.009318,700.87839656719
82,700.006649992541,700.901498464382,705.361610672899,701.071436,700.172756877687,700.007939,700.835139831192
84,700.006649782658,700.894564060844,705.346097415156,701.058376,700.158795316595,700.00656,700.810267764609
86,700.006649686637,700.886408437379,705.325036956195,701.046545,700.142746292193,700.005703,700.763437003726
88,700.006649622696,700.876609892497,705.308097493485,701.029819,700.124175894172,700.004884,700.724439828702
90,700.006649589048,700.865147683656,705.28834178986,701.012387,700.110259690618,700.004222,700.690523073249
92,700.006649438846,700.855450787714,705.272406959559,700.993278,700.099363040973,700.003826,700.644890597369
94,700.006649388856,700.849665577314,705.254304988934,700.965343,700.089727383422,700.003396,700.60877416038
96,700.006649371822,700.843552975291,705.23484825836,700.934179,700.080587032424,700.003075,700.578352597779
98,700.006649341856,700.837990298937,705.21616520014,700.884306,700.070853868692,700.002845,700.531157648402
100,700.0066493348,700.834435709475,705.200377160723,700.840167,700.063221528036,700.002661,700.494498544886
