# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
80,1621.93213343439,1621.88363815786,1621.45056945631,1622.716206,1622.62762387903,1622.701718,1622.56115028024
82,1621.92804854877,1621.8804441429,1621.43651611458,1622.716206,1622.62762387903,1622.701117,1622.55148914853
84,1621.91305143662,1621.87848301819,1621.43049134291,1622.708219,1622.62280532967,1622.695255,1622.54903868975
86,1621.90939608395,1621.87651851385,1621.42151413267,1622.708219,1622.62280532967,1622.695255,1622.52988189042
88,1621.88301427148,1621.87500054028,1621.41586154963,1622.694873,1622.62166777561,1622.693607,1622.51475015492
90,1621.88104121914,1621.87363051387,1621.40763103545,1622.694873,1622.62166777561,1622.680991,1622.50398764245
92,1621.87721087433,1621.8708104223,1621.40211967716,1622.694873,1622.61723857477,1622.678995,1622.49450693062
94,1621.87439161766,1621.86889210995,1621.39527302661,1622.694873,1622.61723857477,1622.668337,1622.48897256158
96,1621.84483978507,1621.86772488633,1621.39039869709,1622.685062,1622.61723857477,1622.668337,1622.47966841758
98,1621.83874892285,1621.86490020865,1621.38243475084,1622.683174,1622.61723857477,1622.659891,1622.47378155321
100,1621.82067102066,1621.86132162608,1621.37481258378,1622.680383,1622.61723857477,1622.639251,1622.4694171808
