# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
0,521.450416958689,521.415371096301,521.441683694062,521.448212451343,521.469137372951,521.448212451343,521.442450350851
2,521.360626711564,521.301405828401,521.279829758054,521.329386,521.325246172703,521.346262,521.318785020024
4,521.332632144622,521.256466703297,521.240072011871,521.30629,521.306411287994,521.319793,521.301625975627
6,521.30859863429,521.209356897365,521.176471604946,521.295738,521.293265759123,521.305046,521.297491144721
8,521.29590520485,521.173306514787,521.128260954775,521.279735,521.286427831387,521.297695,521.28845556345
10,521.290394110339,521.152842705746,521.08769341378,521.272115,521.282295223893,521.291097,521.286238472594
12,521.285618517318,521.13084609715,521.04238356482,521.27122,521.279881476701,521.281846,521.272708419665
14,521.285618517318,521.106960465243,521.013908757162,521.265608,521.27642282813,521.277767,521.269726667227
16,521.282808942415,521.084513903561,520.977378568447,521.26145,521.269941178044,521.275814,521.26726845693
18,521.279210058871,521.064202928085,520.942434840859,521.260997,521.269043146601,521.270697,521.261340568898
20,521.274697668363,521.045397401993,520.912082039549,521.260467,521.267355552079,521.265068,521.26068740521
22,521.269802779188,521.029538175482,520.88162916875,521.255913,521.266914231283,521.262071,521.26068740521
24,521.269040537826,521.011282106214,520.851625990322,521.251657,521.261561356791,521.26056,521.255086761983
26,521.26825847044,520.990614746903,520.82884312572,521.243264,521.256513578939,521.255883,521.251269381964
28,521.264465656693,520.972916547418,520.808488117112,521.239809,521.254385846917,521.252139,521.249805169992
30,521.260304088346,520.960441314139,520.78622942875,521.238791,521.253605409502,521.249881,521.242398926067
32,521.257808042184,520.944136621771,520.771404597734,521.238651,521.251819401196,521.247751,521.238666233372
34,521.254548645672,520.930200981864,520.751147099926,521.234388,521.248866282311,521.247751,521.237741096156
36,521.252508732814,520.91615800914,520.736996712619,521.230809,521.247626276225,521.247744,521.232613314551
38,521.252508732814,520.90568541951,520.723655233887,521.229525,521.244548337957,521.246787,521.231274535876
40,521.252059845027,520.885944771883,520.713206131813,521.229525,521.241996601493,521.245595,521.229112932417
42,521.250064542192,520.869550358851,520.703166416236,521.22738,521.241996601493,521.242067,521.229112932417
44,521.249644279391,520.857925870383,520.695073393971,521.227265,521.241996601493,521.239279,521.228537602287
46,521.249546381185,520.842976967044,520.687564297864,521.227265,521.240184366669,521.239279,521.228537602287
48,521.246433832827,520.833092001762,520.679732791044,521.225755,521.240145394172,521.238003,521.227199894984
50,521.245336246364,520.825073783304,520.670877234573,521.223598,521.23955795902,521.235958,521.226932748323
52,521.245336246364,520.812353080726,520.660981440725,521.222895,521.239189944322,521.235489,521.226770360423
54,521.24172393407,520.801992626343,520.655429497272,521.222895,521.23282552495,521.235489,521.224310756527
56,521.231227299251,520.78622329255,520.649395491653,521.215532,521.232053399707,521.235489,521.222885244455
58,521.231227299251,520.776833537136,520.64361101476,521.215532,521.232038476636,521.232209,521.219875499905
60,521.231227299251,520.772883466198,520.638039002478,521.215532,521.230142863151,521.229928,521.219875499905
62,521.231227299251,520.758914042859,520.634060605679,521.2149,521.230142863151,521.22619,521.219748806222
64,521.231227299251,520.751748918415,520.626567034633,521.2149,521.230097744787,521.22619,521.218751960456
66,521.231227299251,520.740444612893,520.620561724717,521.2149,521.227759541491,521.224307,521.217903283427
68,521.231106152412,520.727909630495,520.616059211604,521.213814,521.226463230659,521.223893,521.217903283427
70,521.231106152412,520.717114622765,520.61339092641,521.213814,521.226273087563,521.223893,521.217734105618
72,521.231106152412,520.704658927964,520.608676584877,521.213814,521.223557805061,521.216635,521.217734105618
74,521.230034194703,520.700788230994,520.605445530753,521.213489,521.221810703314,521.215358,521.217734105618
76,521.230034194703,520.695123090717,520.602470870001,521.209652,521.221810703314,521.213507,521.217734105618
78,521.230034194703,520.683825596969,520.597418162114,521.209652,521.22179435627,521.212003,521.215897455919
80,521.230034194703,520.681583398746,520.592076598493,521.209652,521.221108582643,521.210313,521.212993797248
82,521.230034194703,520.674296942868,520.588572054237,521.209652,521.21928660455,521.204971,521.212993797248
84,521.230034194703,520.671190156632,520.585857355909,521.209652,521.215968526001,521.204129,521.212993797248
86,521.229539979313,520.658356756555,520.583812165833,521.208064,521.215968526001,521.204129,521.212993797248
88,521.229535616381,520.649874220762,520.581767347835,521.208064,521.214402039865,521.204129,521.21289835828
90,521.229535616381,520.637789238523,520.574493862963,521.206765,521.214402039865,521.204129,521.211944619427
92,521.229535616381,520.627888039224,520.572571255801,521.206702,521.214402039865,521.20338,521.210803934532
94,521.228244590139,520.620428428051,520.565848498633,521.206702,521.213054698942,521.20338,521.210803934532
96,521.226512330225,520.614872279672,520.561437430509,521.205889,521.212641923142,521.20338,521.210803934532
98,521.226512330225,520.609621564939,520.558666319513,521.205132,521.210768580642,521.199035,521.210803934532
100,521.226512330225,520.604280340122,520.556645483687,521.205132,521.210768580642,521.198992,521.208354914604
