# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
0,17415.603939662,17613.7307052527,17639.4154035885,17834.5666938681,17739.2657989412,17834.5666938681,17457.5771562192
2,16412.9956642419,14106.6182751602,16261.0490326012,16395.499216,15978.7827242629,16358.033725,16024.3785886034
4,16121.708411503,12624.5543637294,16241.8053305697,16245.819676,15860.2909864538,16275.932395,15903.8830974027
6,15898.912995747,11713.9454258182,16114.9451902789,16011.274726,15642.2284529529,16100.976659,15784.2910315628
8,15788.115858089,11029.9207567867,16113.5723759614,15878.505661,15586.6293218019,15904.737567,15682.4110174389
10,15701.0447663809,10520.1562139901,16012.1630111332,15757.936729,15495.2644697315,15812.418531,15629.7876430839
12,15569.9722083081,10156.5336570038,15964.4293641621,15728.828551,15471.8186376742,15734.388246,15457.6221649438
14,15485.5179048503,9881.44732323788,15963.363678125,15638.518821,15436.1937826468,15635.653639,15430.5725594613
16,15416.2288313705,9654.3062865058,15963.0259410611,15561.996718,15419.8578933676,15607.112285,15402.4168652457
18,15388.4293552497,9463.50444632804,15961.788013032,15561.996718,15388.7133992662,15584.195783,15393.1227419721
20,15340.0399860941,9291.52542224834,15942.7746380704,15534.592676,15299.2570446156,15526.823167,15363.7532675424
22,15314.5161715972,9145.42450967677,15940.8688978309,15533.239064,15287.1589259097,15501.266385,15312.2467993368
24,15277.9807822127,9039.25192655024,15933.6170789991,15519.189208,15287.1589259097,15480.565143,15177.624908412
26,15263.5277003497,8954.80178276576,15925.3775351752,15461.737376,15287.1589259097,15468.255395,15144.0988548062
28,15216.6662579071,8901.95560792238,15924.6970583565,15434.57936,15280.4557069544,15423.647106,15117.0922173392
30,15117.4447397121,8838.72929580458,15913.0841231153,15383.774375,15248.2350359889,15372.902831,15109.6610088695
32,14955.5669801295,8804.03896412344,15884.4392218463,15383.604245,15244.4407567809,15360.142548,15048.6434100608
34,14924.0961262804,8776.29461620352,15884.4392218463,15371.576885,15224.2259450573,15339.208104,14956.380693819
36,14783.1015247641,8737.52403992325,15884.4392218463,15324.278086,15218.7136042482,15305.192265,14813.9965895435
38,14642.1906423273,8695.11868743302,15861.6695037274,15312.534401,15207.3089396932,15291.843819,14642.3424670947
40,14582.3840967822,8661.79921353027,15861.6695037274,15292.86178,15202.0234771488,15288.696829,14573.666475213
42,14561.4264616899,8638.19776498668,15861.6695037274,15285.271464,15202.0234771488,15288.696829,14440.2785976946
44,14486.0830600714,8611.24979864881,15861.6695037274,15274.391809,15202.0234771488,15282.573349,14371.4857384077
46,14347.0232309781,8587.17037368719,15861.6695037274,15248.806751,15202.0234771488,15282.573349,14242.0609044262
48,14266.9414803255,8566.20620817176,15861.6695037274,15242.697402,15196.5736049104,15281.290132,14070.6257848207
50,14121.2477351801,8553.25631982676,15844.248120134,15242.697402,15194.9863745064,15281.290132,13846.9945960552
52,13931.6186128008,8538.39889688771,15844.248120134,15237.582325,15184.7194260727,15281.290132,13681.8127841772
54,13652.3488221697,8524.51007052228,15844.248120134,15207.469215,15141.6484768005,15262.896994,13468.3560259535
56,13474.2176378749,8509.56366885292,15844.248120134,15173.522144,15141.6484768005,15258.245273,13288.6224077296
58,13386.2138306332,8496.29435295104,15844.248120134,15172.01172,15141.6484768005,15231.300785,13133.6363223296
60,13234.6697442541,8489.96581474714,15844.248120134,15158.831774,15138.9290590208,15165.127591,12991.452253083
62,13021.2692693868,8480.15191861961,15844.248120134,15158.831774,15123.5812903345,15162.093715,12841.8876131832
64,12770.1611869001,8468.7112407462,15844.248120134,15152.893436,15110.6443131955,15077.621284,12699.1439430089
66,12662.2948389589,8458.48627696033,15844.248120134,15152.893436,15060.853306547,15072.666488,12533.2359721127
68,12621.9635169992,8448.85285629912,15844.2074834374,15152.893436,15052.9574016599,15072.666488,12365.3904505387
70,12603.4956259356,8438.02581640534,15839.0881141149,15126.697354,15049.2323077083,15072.666488,12143.0944016346
72,12592.5821470251,8431.89661406253,15817.1491612142,15106.901254,15049.2323077083,15035.398239,11961.7426769049
74,12571.5370520997,8426.77866488853,15817.1491612142,15088.556137,15049.2323077083,15035.170052,11737.9043460338
76,12482.3061651667,8419.72927055751,15810.1272398805,15088.556137,15049.2323077083,15035.170052,11557.6701311924
78,12287.0061980033,8416.68458093501,15810.1140188864,15088.556137,15036.6689024734,15035.170052,11389.4971489428
80,12164.2432683559,8411.01884773204,15810.1140188864,15088.556137,15011.2768532765,15006.085371,11157.7294006246
82,12140.2304199333,8407.23033140128,15804.3660502221,15088.556137,15011.2768532765,15001.378134,10920.8435570783
84,12122.68856036,8403.5207993509,15804.3660502221,15073.965203,15011.2768532765,14999.40283,10668.8885079683
86,12117.7326085147,8402.3091617917,15804.3660502221,15073.965203,15008.2063705522,14999.40283,10449.7339016896
88,12107.581152361,8400.71907126313,15804.3660502221,15073.965203,14987.598516357,14999.40283,10265.8982293489
90,12091.9012434888,8399.04268941802,15804.3660502221,15073.965203,14987.598516357,14996.460308,10056.3763968586
92,12059.5129583925,8398.05446886533,15804.3660502221,15073.965203,14987.598516357,14996.460308,9719.28180095643
94,12052.3110969282,8397.26707204666,15799.8236940278,15072.646245,14940.4427236231,14967.765331,9524.37768565571
96,12041.5844631276,8396.49759663972,15799.8236940278,15058.360882,14939.8178376998,14967.765331,9339.58292460279
98,12040.0916703503,8395.52241837203,15799.8236940278,15053.315339,14939.8178376998,14965.840386,9132.17678554941
100,12039.4907161041,8393.56868751848,15788.445261199,15053.315339,14939.8178376998,14965.840386,8981.9029832555
