# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
0,78.5528767046093,77.1386846898424,77.6905306166749,79.2206594102331,78.8733101929652,79.2206594102331,78.0184299169971
2,57.8916471735271,59.9336102031452,20.5361093158293,73.114727,56.118175861176,69.804076,71.1812111767654
4,39.8051367702631,50.6836550535435,19.980086339833,71.057761,44.9604579684839,64.88341,69.1371009832768
6,32.1017630671295,42.9378289144441,19.1718149047344,68.299208,37.275487301321,59.963546,67.6317299373742
8,28.8962697768099,38.1264769759013,18.8584046459058,65.619308,31.8622825245853,55.808564,64.3699446966335
10,27.3067476268631,34.4979160933767,18.7864993848568,61.919097,28.4341693325139,51.05789,62.2777596968796
12,26.6767418162923,31.9642058413608,18.6400599777378,57.44262,25.4912203264739,45.17727,58.038837619328
14,26.4350469173388,30.3505865149861,18.4981803957973,52.954308,22.899034317012,38.738958,54.7648896214703
16,26.3168729024383,29.3270182540778,18.4452990281957,48.568861,20.0115208822075,35.239663,51.4583493776466
18,26.2631967414813,28.6788530839631,18.3208763381149,44.459576,17.5196265984985,31.030151,48.8356526473247
20,26.2422705236988,28.3147936383854,18.0545410297901,40.716599,15.7947056846474,27.760971,46.0876716022457
22,26.2336412395301,28.1427389100143,17.9515845234472,37.402432,14.1732428270188,24.947957,42.7593003099418
24,26.2300178724351,28.06155185705,17.8392777726593,34.85934,12.6422401716838,22.466127,40.0258494937276
26,26.2283357136953,28.0159855433527,17.7582902979424,32.635669,11.2039052748888,20.305849,37.3902974989689
28,26.2276060461718,27.9956278528971,17.6690581582068,31.02929,9.96697403158061,18.700473,34.8315547644757
30,26.2273130577722,27.9828274090609,17.663183580123,29.460402,9.0455348447021,16.925426,33.095766964734
32,26.2272003598423,27.3777890918922,17.4843162015557,28.411372,8.38158054396671,15.386674,30.4338757053531
34,26.2271393988158,27.1755503124062,17.367342077159,27.294982,7.75932568664367,14.492885,28.4219174552353
36,26.2271105865159,26.9577841593149,17.3487885808225,26.762982,7.19048423569154,13.376903,26.4477710391403
38,26.2271013807365,26.846588622959,17.1891085678539,26.344125,6.63760600611019,12.486619,24.7898686989793
40,26.2270981063137,26.7651355045225,16.9706199443756,25.389126,6.31919867383247,11.589895,23.5192799688098
42,26.2270964322358,26.742677301355,16.9313245336146,25.069185,5.88799998378554,10.799757,21.8718024083553
44,26.2270953864599,26.7313538522843,16.8301294395992,24.203497,5.53413062722825,10.326376,20.3582059157985
46,26.2270948915008,26.708610322558,16.7962581761091,23.448678,5.21939731462868,9.810215,19.2004166918761
48,26.2270944133888,26.6981990495684,16.7616949349543,22.839193,4.84849312176916,9.308241,17.8782886153655
50,26.2270938417776,26.6966732924891,16.6425837352886,22.269606,4.52561694995993,8.943828,16.5329476524831
52,26.2270931906129,26.6852686792821,16.5690413571376,21.473472,4.32016345912834,8.553035,15.3173426533728
54,26.2270925183998,26.6841922604794,16.4711706947758,20.925373,4.09883590303142,8.223187,14.5830814082664
56,26.2270919039217,26.679185786386,16.2511485934934,20.223452,3.91435579577489,7.95377,13.367366704846
58,26.2270911932653,26.6785741289674,16.2511485934934,19.184122,3.7443988350253,7.743266,12.3978726574108
60,26.227090827308,26.6784385486818,16.1538576490068,18.770332,3.6140357385205,7.477682,11.7291640804036
62,26.2270903943028,26.6702782600978,16.1538576490068,18.083846,3.43482765735662,7.305281,10.9045994871976
64,26.2270900977472,26.6675260743918,16.0343223308861,17.315872,3.30546617908704,7.127786,10.0895143783053
66,26.2270898589778,26.6561038748856,16.0334593938327,16.643886,3.16290489122113,6.980668,9.44675265538502
68,26.2270896134065,26.6556478727112,15.9775451507951,16.146106,3.03750891739784,6.853318,8.96034645932744
70,26.2270894137177,26.6554959165291,15.8206309994991,15.509943,2.89241318565755,6.758821,8.2936007089406
72,26.2270892229892,26.6530286671454,15.7753324050365,14.898075,2.78076968420624,6.654292,7.83798531335647
74,26.2270889666144,26.6493394099532,15.7340134079305,14.373778,2.65856459904441,6.553601,7.35885380526497
76,26.2270887936311,26.6490535143772,15.5747016522584,13.736256,2.57337230969432,6.465851,6.85917937288211
78,26.2270886735506,26.6490484820082,15.521621098247,13.25919,2.43501392546685,6.404453,6.43213742383058
80,26.2270885037628,26.6490473959293,15.521621098247,12.784583,2.34516073888624,6.336685,5.89809425297959
82,26.2270883352384,26.6490469752217,15.521621098247,12.349859,2.24268416338418,6.277953,5.61756260305419
84,26.227088155464,26.6458499419046,15.4923211768355,11.754305,2.14952504786215,6.227738,5.27388230054455
86,26.2270880073215,26.6332065389446,15.4168073028322,11.443009,2.0536618882643,6.184675,4.96459193085026
88,26.2270879377126,26.6325488367821,15.3948671157331,10.825122,1.98486079369801,6.146496,4.6496561478972
90,26.2270878739326,26.6325424125197,15.3681174754649,10.469417,1.90639404347976,6.110134,4.33413442771447
92,26.2270878389201,26.6231238218106,15.308247254553,10.006288,1.82722842942795,6.073253,4.10343000111564
94,26.2270877423386,26.5294938563095,15.2874631879013,9.59955,1.75147662026067,6.045079,3.84822146977549
96,26.2270876856476,26.5027948674416,15.2533158332204,9.259561,1.68370856237627,6.021055,3.62485892849084
98,26.2270876009603,26.4877498038958,15.2379181894198,8.968804,1.61816631407871,5.992683,3.42124791542361
100,26.2270875393476,26.4752721104175,15.2035315075696,8.59479,1.55872195097156,5.970164,3.20753931051798
