# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
40,451924.868010149,6345295.66092152,67160610.4692055,17309146.460793,30326452.7511229,29891403.832744,12204684.5581192
42,419790.872116128,6218730.69188778,67113994.787665,16244406.151217,29926812.0099687,29891403.832744,11442391.7136949
44,390892.245459803,6114245.05664368,67113994.787665,16059425.099177,29696741.716555,29517286.111599,10592998.5949723
46,371968.838536586,5990659.45443758,67113994.787665,15862047.866219,29215781.0796347,29517286.111599,10096164.8351578
48,351015.360743623,5857149.72166172,67113994.787665,15551023.291549,29184554.6131112,28376793.570112,9357918.0346543
50,331478.206705205,5766875.42717349,67113994.787665,15442091.870891,29005591.2814338,27201496.906565,8726911.06868358
52,314375.921333094,5666258.52139814,67113994.787665,15087628.435141,28676159.9166533,27201496.906565,8164350.21950795
54,298137.099717721,5586300.32663415,67113994.787665,15001129.629943,28378619.7659581,26300877.624521,7751288.24104458
56,285009.845287009,5507433.71705082,67113994.787665,14762508.020832,28378619.7659581,25857493.863325,7038843.29977464
58,272416.926405019,5427399.85334944,67113994.787665,14604925.322825,28378619.7659581,25357560.110411,6763437.91085185
60,256655.769285498,5352320.37723268,67113994.787665,14330561.452931,28358079.589048,25103914.573534,6478332.35276621
62,242782.332020929,5267121.16836058,67113994.787665,13869555.840731,28350639.2992306,24751265.000319,6183410.40271852
64,232339.66869934,5179474.59488624,67113994.787665,13699131.829358,27956306.7698059,24044287.402836,5921054.15521534
66,221780.262896123,5111819.36945375,67113994.787665,13698652.261761,27444457.4333209,24044287.402836,5433917.048899
68,213364.286720668,5023197.16547329,67113994.787665,13497309.01181,26686742.4362811,23556954.119821,4860876.48101342
70,204072.509441962,4914272.02192197,67113994.787665,13361757.654359,26686742.4362811,23556954.119821,4654460.60120458
72,195520.523091243,4832219.2458552,67113994.787665,13244681.405079,26686742.4362811,22961326.841422,4382251.19124339
74,188753.710132339,4777646.79259376,67113994.787665,13033863.096921,26295075.049078,22837742.937923,4042380.321805
76,182835.762331282,4719014.90550007,67113994.787665,12756829.783205,25955651.1056675,21950943.014617,3847094.57658193
78,177164.469746205,4660229.42753147,67113994.787665,12481868.745803,25022371.3469644,21950943.014617,3751531.65518582
80,170342.336526272,4593733.03553719,67113994.787665,12267627.41384,24753686.4762463,21950943.014617,3667739.11803273
82,164643.105083141,4532935.68584658,67113994.787665,12079869.802557,24620139.3286952,21950943.014617,3557387.64595652
84,159406.487808028,4482199.18066453,67113994.787665,11834925.355096,24620139.3286952,21950943.014617,3418184.28021047
86,155010.692443189,4434166.76507598,67113994.787665,11540428.90195,24360418.379338,21950943.014617,3358711.54494438
88,150400.45122652,4395446.20491151,67113994.787665,11324260.183046,24119424.3677103,21753895.164763,3285814.74342365
90,146725.369313886,4349653.45722138,67113994.787665,10838450.383969,23885100.9711542,21510837.073999,3209072.7587671
92,142551.670867844,4299687.91251933,67099941.8581825,10651567.889248,23712734.1328104,21510837.073999,3060999.20799603
94,137476.083519371,4261562.79441551,67099941.8581825,10499372.368543,23712734.1328104,21510837.073999,2989389.98553502
96,132944.391073577,4223720.25836079,67099941.8581825,10445771.809016,23315268.8347045,21451764.825333,2861638.60727787
98,128476.398719925,4189407.79833159,67099941.8581825,10314650.116961,22982031.3900752,21179024.309168,2787533.77093222
100,124256.014366412,4164745.92858051,67099941.8581825,10314648.401744,22982031.3900752,21179024.309168,2713088.07931498
