# FEs,APMTO,MFEA,MFEA-DGD,AEMTO,MKTDE,OTMTO,BLKT-DE
0,31483.51792926,29144.5971168471,29584.078515861,30797.258748889,30556.8474495638,30797.258748889,29921.8435472864
2,4412.65926241531,5924.18010257808,704.074026191301,21185.555203,5386.47438221202,15066.330324,19006.8058388433
4,1281.02114596801,2826.17029258052,420.237610192164,17721.566223,2048.03107545281,8441.070194,14912.7081828507
6,713.789940060881,1450.77760057888,334.037330618443,15328.435607,957.879788600383,4818.356323,12527.6254662936
8,632.319703420457,877.606701420052,308.582408578098,12615.808731,624.743433304168,2997.860097,10041.548092464
10,507.997143111633,650.670263294305,304.389521788,9380.910722,502.214451782913,2071.734187,8438.60293490231
12,392.185127117243,539.908746653896,293.792645147119,7019.850087,444.699025275445,1372.225787,6755.67529945568
14,286.587666876387,468.818471116549,289.138877141491,5195.765826,416.233363305961,977.550028,5129.36017635903
16,233.697764353942,427.38232947638,283.7791537132,3519.448101,398.787278219782,814.266638,3947.82696175572
18,207.787825276758,394.04406520104,283.184336485539,2369.427581,385.4148321156,689.917235,3124.3425945733
20,195.6334306793,364.254547950287,282.186874939356,1672.081543,378.76299967773,620.369122,2336.45170349071
22,190.360780472716,334.429325683785,277.899660176666,1250.077343,369.26478413466,554.923675,1830.83368268466
24,186.243706005503,316.865527755153,276.431038052176,942.5597,360.13357759524,512.307789,1499.1227115809
26,179.466563911086,298.713126386978,276.37068880805,767.572494,333.864021532976,489.533556,1200.74046317651
28,178.276966637565,286.331945455304,269.768531884414,644.617056,296.897225130544,472.818816,1009.42201988955
30,177.672201753377,277.974816133366,269.381613955683,560.850748,264.460197330428,458.629728,894.050746936693
32,177.067663333335,270.305127810408,269.1320088167,515.74494,224.85136037174,446.750488,771.155931001499
34,176.837303205319,264.84518314757,267.485859241824,476.122765,182.54104418958,434.292631,677.663069186738
36,176.716216416575,258.664205326619,266.514192780607,443.778408,150.740761769324,420.799197,610.628311254706
38,176.709741155114,250.636781346153,265.231317557195,431.075762,116.322569851641,414.095446,573.414403427098
40,176.705147330254,244.531982259055,264.692955346678,413.672875,81.2000666780169,399.188408,537.544322936814
42,176.704127743625,239.577973162202,262.209660844702,405.049894,47.9414297953489,393.877323,508.852940633891
44,176.703932267209,234.825279790723,261.67376747407,397.524052,25.1770530732459,390.038898,482.123333642366
46,176.703818011099,228.906708540592,261.629262813779,387.136012,12.1043119233967,380.413294,466.052158505665
48,176.7037869307,224.872756100457,261.629262813499,382.728596,4.68573589313956,374.850531,451.061601301812
50,176.703780707061,221.85504980997,259.124628459414,376.449672,1.67399506210921,368.084474,440.381105815609
52,176.703779789613,217.384225202876,259.087217747221,371.121808,0.61310824639556,365.719782,430.986604114948
54,176.70377938026,213.452449356813,258.672456386174,365.132219,0.153501726482666,360.149414,413.640249813986
56,176.703779326388,210.144280494015,258.672456386123,361.992327,0.0481565034093851,351.913953,404.13226273181
58,176.703779306287,207.219498816121,258.672456386123,358.965345,0.0141601523776468,323.95219,396.275128408212
60,176.703779300749,202.555394591927,258.672456386123,353.189375,0.00588404296036066,291.273455,388.432503912189
62,176.703779299926,199.143581987905,258.637075749778,349.108106,0.00199135348268715,240.161509,374.623065628604
64,176.70377929934,197.405572461182,257.475080811674,344.525176,0.000603726043179857,179.606534,360.149428549414
66,176.703779299244,195.473629893115,257.291378896936,343.695549,0.000156424234377302,128.586645,343.086129823539
68,176.703779299218,193.141577984645,256.483854311365,340.511914,5.28276529893882e-05,88.13523,321.328372652741
70,176.703779299207,191.420648470392,254.875913303267,339.31219,1.74002951428183e-05,53.343725,303.678827564808
72,176.703779299206,189.946805911027,254.875913303267,333.243041,5.21910719690766e-06,30.629623,285.635770981649
74,176.703779299206,187.325595753179,254.875913303139,331.633733,1.69792741040453e-06,15.767988,265.908286245776
76,176.703779299206,184.511448238226,252.428600147305,327.671947,5.47811898421457e-07,6.641304,241.705658900337
78,176.703779299206,181.511745657594,251.985030868577,320.325073,1.50181254750711e-07,3.270054,221.896420782349
80,176.703779299206,180.324138007997,251.957614531658,317.99957,5.3234384308117e-08,1.614764,201.609914405764
82,176.703779299206,178.598525784514,251.957614531655,311.619203,1.57584786701174e-08,0.859796,181.571055026472
84,176.703779299206,177.193323472531,251.956145547747,302.299942,4.84306402389241e-09,0.455659,169.026047359519
86,176.703779299206,176.355203594784,251.936780233429,287.07453,1.51937461131032e-09,0.251364,155.310859662042
88,176.703779299206,174.454548569706,251.893577781227,275.798667,4.61252606479926e-10,0.118537,144.486026628777
90,176.703779299206,172.25821427366,251.246067420831,255.465466,1.37409964888017e-10,0.066691,136.957950634123
92,176.703779299206,170.029030524836,251.246067420831,228.805626,3.92921843210085e-11,0.035383,127.74738591843
94,176.703779299206,168.016505824196,251.066054046126,208.059364,1.1621163290935e-11,0.02029,121.292198507674
96,176.703779299206,166.741817687866,249.940405617441,179.974343,3.71874383138978e-12,0.01105,115.470571002185
98,176.703779299205,165.019364824887,249.940405617437,154.609576,1.22539015971294e-12,0.005257,110.906659558573
100,176.703779299205,164.67519350752,249.939816429206,124.528898,2.75216886317745e-13,0.002774,107.203436225645
