6.14E+02,6.19E+02,7.01E+02,7.01E+02,2.79E+06,1.44E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,1.67E+06,1.29E+06,3.30E+03,3.14E+03,5.21E+02,5.21E+02,1.31E+04,1.62E+03,4.57E+04,5.90E+06
6.14E+02,6.08E+02,7.01E+02,7.01E+02,3.74E+06,6.67E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,1.73E+06,1.74E+06,2.61E+03,2.80E+03,5.21E+02,5.21E+02,6.69E+03,1.62E+03,3.00E+04,3.55E+06
6.18E+02,6.25E+02,7.01E+02,7.00E+02,1.41E+06,6.83E+06,1.30E+03,1.30E+03,1.54E+03,1.53E+03,2.23E+06,2.34E+06,3.18E+03,3.02E+03,5.21E+02,5.21E+02,8.25E+03,1.62E+03,1.43E+04,5.16E+06
6.12E+02,6.07E+02,7.01E+02,7.01E+02,1.92E+06,1.21E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,5.42E+06,3.65E+06,2.49E+03,3.48E+03,5.21E+02,5.21E+02,1.56E+04,1.62E+03,5.52E+04,1.27E+06
6.17E+02,6.19E+02,7.01E+02,7.00E+02,2.29E+06,3.09E+06,1.30E+03,1.30E+03,1.54E+03,1.53E+03,1.76E+06,1.21E+06,2.84E+03,3.27E+03,5.21E+02,5.21E+02,8.00E+03,1.62E+03,9.10E+03,2.49E+06
6.20E+02,6.16E+02,7.00E+02,7.00E+02,3.23E+06,4.09E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,5.50E+05,1.91E+06,3.43E+03,2.65E+03,5.21E+02,5.21E+02,9.73E+03,1.62E+03,4.26E+04,2.49E+06
6.07E+02,6.08E+02,7.00E+02,7.00E+02,4.53E+06,3.95E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,1.34E+06,1.23E+06,2.97E+03,3.10E+03,5.21E+02,5.21E+02,7.40E+03,1.62E+03,1.46E+04,2.59E+06
6.12E+02,6.11E+02,7.01E+02,7.01E+02,2.68E+06,2.11E+06,1.30E+03,1.30E+03,1.54E+03,1.53E+03,2.68E+06,9.78E+05,2.84E+03,3.61E+03,5.21E+02,5.21E+02,8.84E+03,1.62E+03,2.65E+04,1.83E+06
6.12E+02,6.28E+02,7.00E+02,7.00E+02,2.94E+06,2.80E+06,1.30E+03,1.30E+03,1.54E+03,1.54E+03,2.01E+06,7.72E+05,3.07E+03,3.43E+03,5.21E+02,5.21E+02,7.93E+03,1.62E+03,6.41E+04,2.41E+06
6.16E+02,6.16E+02,7.01E+02,7.01E+02,4.47E+06,5.66E+06,1.30E+03,1.30E+03,1.53E+03,1.53E+03,6.44E+06,1.08E+06,2.77E+03,3.64E+03,5.21E+02,5.21E+02,1.18E+04,1.62E+03,9.62E+04,2.05E+06
