607.499552169643,614.135258364997,700.483128380126,700.007456995303,3483349.50405087,5532671.30392181,1300.58175247067,1300.61087181818,1531.64768909698,1534.44618420093,11787725.8100981,8637612.94975387,3536.41303269897,3824.31105236454,521.213310586296,521.263438261385,15311.7329704523,1622.50536405447,48177.4241525843,12139255.7847257
609.752114500663,618.211320693086,700.337036305691,700.012346480254,7902779.52403858,19847578.3410938,1300.56673121155,1300.55411208095,1533.91482246781,1532.91309038885,9522448.43282551,21802814.993942,3471.62544746686,3394.41672902708,521.236910152756,521.202295688039,14845.4225406632,1622.88910446844,31899.55617645,17112938.7166463
616.514811469316,610.128348367406,700.050740806223,700.0012895154,7369332.65460899,7790366.22892573,1300.43435028308,1300.55267743068,1532.01211167088,1530.9417689253,10211862.4806281,8117985.66117528,4074.84339771015,4005.38617063453,521.274366012171,521.251914982483,14633.2093270451,1622.58160271995,60144.1355360222,15436100.556565
618.393365706761,611.299511286315,700.007521081369,700.009925962397,38669706.4202619,24220716.0849001,1300.43919674458,1300.61079947238,1532.66850782208,1532.9440484394,10331666.4431372,18696089.3948766,3857.9270421913,4274.78438942804,521.246411524079,521.181889380594,14549.4946440887,1622.39761366953,46095.2764522378,8262082.71462015
610.65492169787,616.651668427192,701.022988255218,700.000010641251,22412885.940435,19450272.7087248,1300.59599887214,1300.54256000588,1532.8086636451,1532.81822537619,11378467.3118079,10207300.2986993,3685.51329799598,3713.69576000237,521.218543469324,521.274035004444,14889.5893799226,1622.64462722418,53916.0235536251,27187569.6747607
614.569044457274,610.211583007823,700.000402368351,700.000012412912,11055226.9669943,17101689.0304244,1300.49126482569,1300.47072524197,1532.47703738891,1531.72561222834,10041396.018969,8354737.58135149,3774.60367339247,3818.50657771941,521.186092534101,521.230887179139,14684.9552850105,1622.34125976586,68160.9624518231,19606348.8226661
608.278476771675,612.184364548177,700.000070775384,700.002226978264,11340337.4972444,5589586.02564521,1300.66670955056,1300.51493216346,1531.11622590214,1532.44475780192,15473311.5201531,14170159.6378074,3750.47433971612,3989.41118580031,521.216494301542,521.174794316043,15312.1687086285,1622.79105582067,60433.2135721029,15404294.895769
614.475600394282,619.139256088887,700.855717207899,700.02083114074,18235805.3006245,13075952.805521,1300.40850419693,1300.45147973591,1531.94241405972,1530.67867458169,15871514.1807493,12244436.095372,3843.56567197903,4036.39931335487,521.182385591847,521.137480150786,14980.2242972345,1622.53012741589,36857.7791489437,7972288.76613009
618.712586595801,615.566554673804,700.000688566507,700.001001242702,39517826.3974298,45229382.1480251,1300.59369541065,1300.52881207782,1529.69109769214,1532.654363191,13098077.3080748,8730325.74775791,4071.31100157619,3900.16534405713,521.224052334646,521.20212327601,14435.6883042021,1622.75503409318,49629.2406503173,7433785.38064691
613.697865934239,615.316852638173,700.013056923073,700.00000861619,31411559.3515032,18506644.9728797,1300.49681916903,1300.58039179945,1533.49945256736,1533.29687458686,17625728.8248895,9798318.04958637,3167.00336769537,3791.68102998602,521.226761760947,521.237307540638,14430.3827234631,1622.55388679713,50613.1673846907,18505211.6201577
612.861052999688,612.880938504025,700.000007173833,700.000357781245,54314298.2179519,60426107.1849755,1300.49354888331,1300.43817989992,1530.92405264711,1534.69524257952,10399505.6649341,10851699.6667717,4228.09351119692,4428.29269084631,521.200708281413,521.208824706399,15125.3326731825,1622.55260223506,34438.4805568425,14795608.3800964
612.271075169504,613.15792950612,700.171521496259,700.000001744755,25498112.5096549,23410869.5364446,1300.45856020219,1300.48726346614,1533.43655359559,1531.47210668103,11255962.3946669,3803188.59929901,4137.24277230179,4241.11691493399,521.239101671712,521.205521335595,14735.1470964116,1622.66284899758,43487.2414335267,16886133.6757707
612.902811591408,610.516817005794,700.016179407893,700.00771490874,21310205.0821173,31086846.1993966,1300.52709577205,1300.60441873034,1533.58280143243,1535.78459543315,11070898.9680876,5281792.9876809,4058.25000107775,4367.80416943278,521.190235114785,521.263267346257,14853.9878113334,1622.29660420583,13118.8314239102,13444413.698864
609.439051650922,612.200475818652,700.000793746678,700.000157419779,24001138.640603,30076170.345142,1300.62816953302,1300.5523248574,1533.78533431776,1535.61739906696,10533038.74095,11680224.7686141,3585.95407317231,3458.64662734972,521.110885928928,521.235682820143,13938.7769141225,1622.73662283393,103623.856113987,14247329.7065364
615.581495408981,617.09338855318,700.002826374871,700.000012972852,46192096.6010964,41900888.1108287,1300.64772209037,1300.49104460602,1531.62724783174,1533.57628335779,20785077.5657392,26412315.636976,3975.72631970506,4061.25059583789,521.250481410087,521.225502084935,14964.2418590514,1622.01253576508,47784.5596422813,11960090.2505287
607.639341614127,611.929536142094,700.010031725537,700.002912826866,45763714.1728055,49801516.366308,1300.52988859147,1300.54216961436,1535.08050182609,1533.16363296717,9555895.04117254,9919526.15319022,3599.04940955389,3737.21623080023,521.23796875714,521.228348460455,15132.7183601972,1622.16960000929,27218.1781042272,14913777.3484081
613.477086112585,614.681740457229,700.020073881703,700.012367400218,25692842.1651258,39650206.7911793,1300.45295133449,1300.31992843977,1529.49933725129,1526.10780525769,14972457.2112239,16765914.4052784,3771.31876716855,3878.00271014306,521.19062538506,521.232452841279,14687.6918190771,1622.59041508854,30871.1534944768,18206517.3282419
616.0007624405,611.822500274094,700.011219396462,700.010511888991,33514909.4263093,19376349.4335317,1300.62977397273,1300.51282121595,1532.66012474083,1527.0975985084,8421949.48970636,24663799.1905741,4051.34424723527,3737.83447266241,521.270054433649,521.244597721603,14871.104922835,1622.93015231728,35522.6291346532,18159384.7087725
613.274220416799,611.97450928747,700.000131844981,700.010802802667,22594339.976314,26755264.4431625,1300.58672776307,1300.58728993098,1533.86417603725,1533.05763317231,3104842.86958275,10239811.55415,4243.34296595288,3663.97858102338,521.260970076817,521.247491860926,15454.740710311,1622.4782872616,37159.670344595,13663034.9432028
616.459971845385,610.84512543021,700.000548604606,700.8006589267,36293438.8886356,24412371.7725845,1300.43139416724,1300.51623734616,1528.14793866258,1532.20314112139,15749371.7865738,8651104.74368913,4368.96560701265,3730.51186076909,521.184268979834,521.24710254521,14543.2710413406,1622.49257790495,28773.589592324,7818271.17180648
617.54513558958,606.707768945341,700.004428334683,700.013612484762,24245156.1468491,31423881.609787,1300.45072066327,1300.44533820545,1530.35787198105,1532.49066674896,17964892.3230119,24053480.8719025,3835.72954964741,4203.26503591834,521.223200126518,521.201388338278,14458.233057585,1622.78346707271,57339.4071469216,7217336.32400581
614.13892942311,615.889132324817,700.000302441852,700.002470637192,58375481.6516893,37293637.181489,1300.63328495711,1300.48406290991,1537.39165492614,1535.0616291051,15221342.7963191,22946953.6673302,3632.62736096139,3625.05572564784,521.220069600077,521.225418997087,15262.7368874632,1622.79872947792,19987.4728634754,9042554.43544167
610.989487771535,614.238496841016,700.013011729179,700.000008374491,12844873.3156956,11032812.6397474,1300.53529768352,1300.50965940204,1531.52989146201,1530.74736591612,12685612.3341197,14226207.9162982,3503.46419446711,4142.77591362971,521.176696225292,521.162849221797,13904.9721902002,1622.67183240157,38790.4409747611,15300100.9907174
621.91009125239,614.217085166165,700.00914754064,700.000133652425,40362429.1086207,32221268.2341279,1300.59100556428,1300.4491163692,1531.39696723585,1533.30379713833,10819728.3640651,9820511.34467523,4065.35565737302,4024.01052772756,521.173689568632,521.140892446325,15213.3772948323,1622.83047328435,30898.5169020065,11791963.911977
610.919667043845,611.077811153172,700.000009423322,700.008679717926,1106990.51221496,520123.037360255,1300.49150155787,1300.43370404204,1532.54308355994,1535.43717671852,7413101.62161218,8614906.81048426,4087.70007952809,3957.34071982832,521.239618075263,521.223945876044,14831.333104977,1622.33120753484,41634.4559406793,16740639.0406573
615.187559131163,624.228123535186,700.001399138465,700.000203543233,44577356.3448924,59141296.4004595,1300.50062868072,1300.58323826355,1532.64042956203,1531.18377535771,17819574.512374,13108498.2900099,3878.78900173558,4647.9560619959,521.217250604536,521.249579671462,14776.9090368798,1622.62168898983,35984.2841444858,12914040.0394596
